datayear,oshpd_id2,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,Control_Type_Desc,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
2015,106014233,ALAMEDA,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,General Acute Care Hospital,Nonprofit - Corporation,Level II,Emergency - Basic,,,Beds 100-149,Urban,16313.0,21807.0,,3578.0,3093.0,6856.0,6230.0,4738.0,5350.0,3469.0,1850.0,2196.0,760.0,,3703.0,7532.0,10920.0,95.0,1461.0,148.0,14261.0,334.0,373.0,74.0,25.0,160.0,17.0,35224.0,851.0,314.0,18099.0,6606.0,831.0,9066.0,3421.0,38120.0,1163.0,34461.0,2496.0
2015,106014326,ALAMEDA,275 W. MACARTHUR BLVD.,OAKLAND,94611,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 300-499,Urban,46846.0,58286.0,2.0,10142.0,8972.0,18293.0,14973.0,12960.0,13649.0,10815.0,6943.0,6685.0,1702.0,,9451.0,41962.0,23691.0,375.0,2679.0,1434.0,25542.0,952.0,1152.0,100.0,108.0,169.0,30.0,100331.0,1113.0,553.0,30442.0,19981.0,2338.0,41541.0,10831.0,105134.0,2081.0,95428.0,7625.0
2015,106014337,ALAMEDA,2500 MERCED STREET,SAN LEANDRO,94577,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 200-299,Urban,24670.0,30723.0,2.0,5935.0,5418.0,8274.0,6996.0,6585.0,7119.0,5470.0,3851.0,4594.0,1153.0,,9026.0,12480.0,17041.0,223.0,1007.0,690.0,14928.0,521.0,862.0,70.0,108.0,482.0,149.0,51452.0,647.0,826.0,9142.0,11451.0,1081.0,30539.0,3182.0,55395.0,1442.0,48979.0,4974.0
2015,106034002,AMADOR,200 MISSION BLVD,JACKSON,95642,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,Rural,,Beds 50-99,Rural,9253.0,11169.0,,1850.0,1837.0,2720.0,2651.0,2473.0,2876.0,2388.0,1751.0,1517.0,359.0,,164.0,181.0,1657.0,224.0,119.0,583.0,17494.0,323.0,109.0,23.0,37.0,162.0,5.0,19133.0,73.0,58.0,7798.0,5440.0,610.0,4896.0,1547.0,20422.0,76.0,20093.0,253.0
2015,106040802,BUTTE,240 SPRUCE STREET,GRIDLEY,95948,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Standby,Rural,,Beds 1-49,Rural,4566.0,6105.0,1.0,1668.0,1240.0,1591.0,1434.0,1344.0,1359.0,737.0,572.0,448.0,279.0,,311.0,169.0,3183.0,47.0,256.0,12.0,6694.0,212.0,197.0,13.0,15.0,1.0,111.0,10100.0,7.0,9.0,6453.0,1935.0,33.0,1311.0,940.0,10672.0,38.0,9027.0,1607.0
2015,106040875,BUTTE,5974 PENTZ ROAD,PARADISE,95969,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 100-149,Rural,10602.0,14262.0,,2663.0,2023.0,3627.0,3117.0,2407.0,3265.0,2849.0,2002.0,2295.0,616.0,,139.0,138.0,876.0,31.0,179.0,355.0,23146.0,456.0,335.0,40.0,5.0,54.0,,23469.0,145.0,148.0,11966.0,7660.0,582.0,3424.0,1232.0,24864.0,27.0,24764.0,73.0
2015,106040937,BUTTE,2767 OLIVE HIGHWAY,OROVILLE,95966,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 100-149,Rural,9459.0,10732.0,,2352.0,2129.0,3747.0,3097.0,2508.0,2803.0,1611.0,789.0,630.0,525.0,,638.0,828.0,1461.0,495.0,324.0,89.0,16356.0,273.0,847.0,38.0,,,1.0,18725.0,306.0,1.0,12111.0,3804.0,611.0,2392.0,1273.0,20191.0,233.0,19641.0,317.0
2015,106040962,BUTTE,1531 ESPLANADE,CHICO,95926,General Acute Care Hospital,Nonprofit - Corporation,Level II,Emergency - Basic,,,Beds 200-299,Urban,20991.0,24856.0,,4269.0,4940.0,9133.0,6385.0,5118.0,5602.0,3924.0,2516.0,2988.0,972.0,,609.0,1598.0,7723.0,414.0,2375.0,165.0,32963.0,219.0,652.0,73.0,3.0,2.0,5.0,43680.0,609.0,165.0,21609.0,10110.0,1028.0,10826.0,2274.0,45847.0,442.0,42730.0,2675.0
2015,106050932,CALAVERAS,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,Rural,,Beds 1-49,Rural,5185.0,6086.0,1.0,948.0,1137.0,1476.0,1310.0,1299.0,1616.0,1417.0,1060.0,868.0,141.0,,84.0,107.0,577.0,32.0,58.0,85.0,10329.0,514.0,245.0,9.0,3.0,16.0,,10228.0,104.0,41.0,4937.0,3156.0,343.0,2303.0,533.0,11272.0,22.0,11085.0,165.0
2015,106060870,COLUSA,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care Hospital,Nonprofit - Corporation,Level IV,Emergency - Standby,Rural,,Beds 1-49,Rural,3246.0,3661.0,,1155.0,871.0,1094.0,820.0,632.0,726.0,594.0,400.0,403.0,212.0,,51.0,115.0,3278.0,77.0,14.0,5.0,3367.0,309.0,243.0,11.0,,7.0,,6128.0,25.0,44.0,3615.0,1284.0,424.0,1163.0,421.0,6907.0,26.0,5278.0,1603.0
2015,106070904,CONTRA COSTA,2000 VALE ROAD,SAN PABLO,94806,General Acute Care Hospital,Public - District,,Emergency - Standby,,,Beds 100-149,Urban,4001.0,5342.0,,1299.0,1022.0,1702.0,1401.0,1180.0,1151.0,736.0,385.0,270.0,197.0,,415.0,1637.0,5988.0,50.0,200.0,5.0,1048.0,80.0,97.0,,2.0,2.0,,9026.0,13.0,13.0,1096.0,1261.0,100.0,5595.0,1286.0,9343.0,21.0,7798.0,1524.0
2015,106070924,CONTRA COSTA,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care Hospital,Public - City or County,,Emergency - Basic,,,Beds 150-199,Urban,23899.0,26033.0,9.0,2758.0,4300.0,9478.0,9561.0,7631.0,8298.0,4806.0,1513.0,764.0,832.0,,5298.0,8691.0,13777.0,327.0,4612.0,1.0,17235.0,194.0,1419.0,12.0,2.0,897.0,117.0,44750.0,8.0,1631.0,30649.0,6156.0,4618.0,4999.0,3519.0,49941.0,2326.0,38469.0,9146.0
2015,106070934,CONTRA COSTA,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 100-149,Urban,21920.0,30410.0,1.0,7636.0,6378.0,10046.0,7983.0,6162.0,6001.0,3319.0,1836.0,1479.0,1491.0,,2671.0,14831.0,16336.0,76.0,1215.0,112.0,17090.0,362.0,504.0,65.0,14.0,144.0,10.0,50298.0,224.0,106.0,32072.0,6672.0,880.0,7996.0,4647.0,52331.0,652.0,46612.0,5067.0
2015,106070988,CONTRA COSTA,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care Hospital,Nonprofit - Corporation,Level II,Emergency - Basic,,,Beds 500+,Urban,17028.0,21949.0,1.0,4178.0,3573.0,4575.0,4359.0,4237.0,4564.0,3899.0,3491.0,5101.0,1001.0,,3113.0,2119.0,5592.0,140.0,1500.0,1325.0,25189.0,178.0,144.0,59.0,90.0,146.0,2.0,37155.0,243.0,592.0,1478.0,17803.0,919.0,16388.0,2390.0,38978.0,1055.0,36595.0,1328.0
2015,106070990,CONTRA COSTA,1425 SOUTH MAIN STREET,WALNUT CREEK,94596-5300,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 200-299,Urban,23476.0,27849.0,,4731.0,4729.0,5464.0,5541.0,5495.0,6273.0,6047.0,5277.0,6954.0,814.0,,5807.0,2561.0,6726.0,188.0,1558.0,898.0,33587.0,339.0,503.0,59.0,92.0,229.0,17.0,48999.0,395.0,397.0,3960.0,15002.0,496.0,29988.0,1879.0,51325.0,587.0,49471.0,1267.0
2015,106071018,CONTRA COSTA,2540 EAST STREET,CONCORD,94520,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 200-299,Urban,22969.0,29568.0,1.0,6874.0,5292.0,8167.0,7530.0,6391.0,7076.0,4601.0,2922.0,2573.0,1112.0,,3063.0,6226.0,17920.0,101.0,3482.0,773.0,20973.0,604.0,331.0,72.0,30.0,48.0,5.0,49817.0,500.0,273.0,4223.0,31838.0,1078.0,9454.0,5941.0,52538.0,883.0,44530.0,7125.0
2015,106074017,CONTRA COSTA,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care Hospital,Investor - Corporation,,Emergency - Basic,,,Beds 100-149,Urban,6842.0,8376.0,,1609.0,1699.0,1558.0,1827.0,2131.0,2119.0,1643.0,1293.0,1160.0,179.0,,1701.0,662.0,876.0,14.0,1982.0,54.0,9929.0,252.0,64.0,31.0,2.0,54.0,3.0,14722.0,80.0,10.0,1692.0,3147.0,570.0,9214.0,595.0,15218.0,240.0,14866.0,112.0
2015,106074097,CONTRA COSTA,4501 SAND CREEK ROAD,ANTIOCH,94531,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 150-199,Urban,21193.0,28148.0,,6345.0,6161.0,7016.0,6000.0,5990.0,5929.0,4540.0,3312.0,2971.0,1077.0,,3564.0,11977.0,11395.0,175.0,1115.0,463.0,20652.0,369.0,648.0,46.0,63.0,248.0,1.0,47276.0,253.0,181.0,9847.0,9789.0,586.0,25989.0,3130.0,49341.0,438.0,46462.0,2441.0
2015,106084001,DEL NORTE,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care Hospital,Nonprofit - Corporation,Level IV,Emergency - Basic,Rural,,Beds 1-49,Rural,8863.0,10395.0,,1692.0,1511.0,2911.0,2598.0,2308.0,2745.0,2021.0,1625.0,1434.0,413.0,,241.0,180.0,1028.0,878.0,79.0,178.0,16674.0,672.0,291.0,44.0,,42.0,4.0,17854.0,,148.0,8950.0,5318.0,1458.0,2634.0,882.0,19258.0,121.0,18839.0,298.0
2015,106090793,EL DORADO,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,Rural,,Beds 100-149,Rural,9262.0,9156.0,2.0,1880.0,2049.0,3823.0,2757.0,2193.0,2456.0,1753.0,751.0,434.0,324.0,,508.0,329.0,3494.0,65.0,914.0,39.0,13071.0,378.0,524.0,16.0,,1.0,,17106.0,91.0,7.0,8124.0,2619.0,782.0,5276.0,1619.0,18420.0,193.0,16944.0,1283.0
2015,106090933,EL DORADO,1100 MARSHALL WAY,PLACERVILLE,95667,General Acute Care Hospital,Nonprofit - Corporation,Level III,Emergency - Basic,Rural,,Beds 100-149,Rural,11478.0,13676.0,,2648.0,2779.0,3467.0,3332.0,2461.0,3221.0,2609.0,2014.0,2157.0,466.0,,138.0,205.0,2248.0,82.0,658.0,12783.0,9040.0,659.0,217.0,39.0,4.0,18.0,,23794.0,191.0,93.0,2373.0,6418.0,6881.0,8704.0,723.0,25154.0,64.0,24425.0,665.0
2015,106100005,FRESNO,2755 HERNDON AVENUE,CLOVIS,93611,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 200-299,Rural,21072.0,32595.0,1.0,3044.0,5062.0,11721.0,9626.0,7009.0,6398.0,4577.0,3016.0,2583.0,632.0,,65.0,104.0,33129.0,160.0,760.0,63.0,19387.0,359.0,3289.0,51.0,8.0,41.0,84.0,48970.0,329.0,122.0,25425.0,9147.0,1574.0,14012.0,3510.0,53668.0,644.0,50522.0,2502.0
2015,106100697,FRESNO,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care Hospital,Public - District,,Emergency - Standby,Rural,,Beds 100-149,Rural,4263.0,4602.0,,1709.0,1327.0,1400.0,1221.0,985.0,928.0,526.0,298.0,207.0,264.0,,89.0,275.0,6006.0,7.0,94.0,,2394.0,508.0,148.0,8.0,,,10.0,8159.0,,31.0,5500.0,730.0,670.0,1962.0,3.0,8865.0,4.0,6274.0,2587.0
2015,106100717,FRESNO,2823 FRESNO STREET,FRESNO,93721,General Acute Care Hospital,Nonprofit - Corporation,Level I,Emergency - Comprehensive,,Teaching,Beds 500+,Urban,40740.0,41008.0,1.0,4866.0,7145.0,18639.0,15366.0,13143.0,12282.0,5752.0,2122.0,1296.0,1138.0,,94.0,342.0,37530.0,140.0,1575.0,38.0,42030.0,172.0,10001.0,250.0,28.0,18.0,130.0,67773.0,465.0,496.0,57398.0,8783.0,2150.0,5074.0,8344.0,81749.0,1167.0,69439.0,11143.0
2015,106100797,FRESNO,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Standby,Rural,,Beds 1-49,Rural,12242.0,15918.0,9.0,6170.0,4115.0,4875.0,3774.0,2702.0,2137.0,1432.0,903.0,746.0,1315.0,,87.0,113.0,23276.0,13.0,217.0,20.0,4443.0,930.0,288.0,20.0,6.0,8.0,1.0,26688.0,48.0,56.0,19770.0,2597.0,358.0,3050.0,2394.0,28169.0,30.0,18576.0,9563.0
2015,106100899,FRESNO,1303 EAST HERNDON AVENUE,FRESNO,93720,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 300-499,Urban,27768.0,46270.0,1.0,3010.0,5896.0,16767.0,12692.0,9468.0,9215.0,6653.0,4542.0,5245.0,551.0,,2627.0,8459.0,31366.0,259.0,641.0,252.0,30435.0,573.0,3327.0,132.0,25.0,693.0,75.0,68485.0,412.0,191.0,40432.0,15688.0,1371.0,12563.0,3985.0,74039.0,881.0,68650.0,4508.0
2015,106104062,FRESNO,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 150-199,Urban,13864.0,18416.0,,2753.0,3283.0,4351.0,3642.0,3310.0,3706.0,3492.0,3554.0,3702.0,487.0,,1708.0,2619.0,12879.0,178.0,424.0,235.0,14237.0,78.0,263.0,32.0,42.0,200.0,3.0,30796.0,318.0,223.0,3895.0,9666.0,683.0,16693.0,1343.0,32280.0,257.0,30191.0,1832.0
2015,106110889,GLENN,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care Hospital,Nonprofit - Corporation,Level IV,Emergency - Standby,Rural,,Beds 1-49,Frontier,2532.0,3056.0,,532.0,616.0,992.0,889.0,595.0,723.0,480.0,380.0,289.0,92.0,,88.0,88.0,1060.0,111.0,35.0,6.0,4200.0,389.0,128.0,2.0,,,1.0,4845.0,57.0,39.0,2649.0,1271.0,387.0,753.0,528.0,5588.0,13.0,5402.0,173.0
2015,106121002,HUMBOLDT,3800 JANES ROAD,ARCATA,95521,General Acute Care Hospital,Investor - Corporation,,Emergency - Basic,,,Beds 50-99,Rural,7956.0,8366.0,,1265.0,1629.0,3644.0,2553.0,1760.0,1941.0,1681.0,888.0,756.0,205.0,,165.0,476.0,1341.0,1913.0,131.0,6.0,12290.0,391.0,190.0,32.0,,12.0,10.0,15464.0,46.0,3.0,7290.0,3355.0,1049.0,3524.0,1102.0,16322.0,61.0,16062.0,199.0
2015,106121031,HUMBOLDT,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care Hospital,Public - District,,Emergency - Standby,Rural,,Beds 1-49,Frontier,1714.0,1375.0,,158.0,216.0,678.0,618.0,400.0,363.0,346.0,141.0,145.0,24.0,,32.0,51.0,192.0,85.0,29.0,59.0,2641.0,101.0,143.0,7.0,,,4.0,2592.0,4.0,10.0,646.0,492.0,142.0,1001.0,808.0,3089.0,23.0,3015.0,51.0
2015,106121051,HUMBOLDT,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,Rural,,Beds 1-49,Rural,5634.0,6294.0,,1068.0,1148.0,1938.0,1694.0,1262.0,1553.0,1366.0,824.0,864.0,211.0,,63.0,123.0,773.0,304.0,608.0,137.0,9920.0,197.0,183.0,22.0,,,,10993.0,38.0,96.0,5162.0,2786.0,484.0,2253.0,1243.0,11928.0,26.0,11669.0,233.0
2015,106121080,HUMBOLDT,2700 DOLBEER STREET,EUREKA,95501,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 100-149,Rural,13390.0,13548.0,,1913.0,2041.0,5063.0,4532.0,3668.0,3594.0,2921.0,1555.0,1263.0,388.0,,507.0,812.0,905.0,1059.0,1436.0,683.0,21536.0,73.0,433.0,68.0,2.0,1.0,1.0,25396.0,190.0,3.0,12607.0,5853.0,1477.0,4581.0,2420.0,26938.0,112.0,26655.0,171.0
2015,106130699,IMPERIAL,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care Hospital,Public - City or County,Level IV,Emergency - Basic,,,Beds 150-199,Rural,20865.0,25073.0,,6679.0,5657.0,6478.0,5349.0,4842.0,5088.0,4266.0,3146.0,3084.0,1349.0,,126.0,999.0,39186.0,22.0,1193.0,353.0,4059.0,925.0,524.0,65.0,,73.0,,44045.0,5.0,27.0,26250.0,9919.0,1298.0,6316.0,2123.0,45938.0,27.0,26286.0,19625.0
2015,106130760,IMPERIAL,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care Hospital,Public - District,Level IV,Emergency - Basic,,,Beds 100-149,Rural,19456.0,25332.0,1.0,7902.0,6151.0,7233.0,6121.0,4570.0,4530.0,3064.0,2020.0,1616.0,1582.0,,95.0,738.0,36601.0,11.0,43.0,69.0,7232.0,571.0,430.0,35.0,,29.0,6.0,43074.0,2.0,46.0,3645.0,5989.0,1044.0,33077.0,1032.0,44789.0,32.0,34103.0,10654.0
2015,106141273,INYO,150 PIONEER LANE,BISHOP,93514,General Acute Care Hospital,Public - District,,Emergency - Basic,Rural,,Beds 1-49,Rural,3898.0,4246.0,,914.0,841.0,1102.0,948.0,723.0,1018.0,907.0,721.0,786.0,184.0,,63.0,40.0,1257.0,1084.0,41.0,8.0,5651.0,63.0,80.0,17.0,,7.0,7.0,7465.0,7.0,18.0,1745.0,2136.0,444.0,3344.0,475.0,8144.0,97.0,7529.0,518.0
2015,106141338,INYO,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care Hospital,Public - District,,Emergency - Standby,Rural,,Beds 1-49,Frontier,640.0,578.0,,108.0,109.0,182.0,160.0,129.0,175.0,152.0,91.0,91.0,21.0,,14.0,22.0,185.0,101.0,5.0,,891.0,120.0,20.0,5.0,,,4.0,974.0,2.0,2.0,344.0,257.0,92.0,373.0,152.0,1218.0,30.0,1138.0,50.0
2015,106150706,KERN,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 150-199,Urban,13176.0,16384.0,1.0,6833.0,4706.0,4720.0,3665.0,2672.0,2352.0,1480.0,900.0,604.0,1629.0,,1151.0,440.0,25362.0,13.0,991.0,31.0,1573.0,414.0,,44.0,,,394.0,28612.0,2.0,91.0,19953.0,2392.0,524.0,3928.0,2764.0,29561.0,101.0,19066.0,10394.0
2015,106150722,KERN,420 34TH STREET,BAKERSFIELD,93301,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 300-499,Urban,25685.0,37083.0,,13804.0,7952.0,11929.0,7644.0,5578.0,5546.0,3275.0,1793.0,1463.0,3784.0,,785.0,5975.0,35835.0,82.0,2318.0,283.0,17490.0,289.0,363.0,60.0,9.0,1.0,6.0,61723.0,55.0,27.0,45502.0,7764.0,566.0,6517.0,2419.0,62768.0,94.0,53388.0,9286.0
2015,106150736,KERN,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,General Acute Care Hospital,Public - City or County,Level II,Emergency - Basic,,Teaching,Beds 200-299,Urban,21199.0,19507.0,,4354.0,4384.0,9083.0,7309.0,5696.0,5346.0,2261.0,575.0,233.0,1465.0,,261.0,4329.0,24011.0,42.0,405.0,59.0,11599.0,,3065.0,85.0,,,,35385.0,32.0,1.0,30035.0,2105.0,323.0,4267.0,3903.0,40706.0,205.0,31967.0,8534.0
2015,106150737,KERN,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care Hospital,Public - District,,Emergency - Standby,Rural,,Beds 100-149,Frontier,3209.0,3553.0,,482.0,555.0,789.0,622.0,698.0,1210.0,934.0,688.0,690.0,94.0,,16.0,43.0,445.0,60.0,140.0,121.0,5937.0,1149.0,328.0,29.0,1.0,,,5222.0,,12.0,378.0,1383.0,72.0,4441.0,488.0,6762.0,13.0,6703.0,46.0
2015,106150761,KERN,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care Hospital,Nonprofit - Corporation,,Emergency - Basic,,,Beds 100-149,Urban,30625.0,41089.0,,11414.0,9197.0,14520.0,10608.0,7831.0,7005.0,4240.0,2226.0,1897.0,2776.0,,1781.0,8664.0,33358.0,149.0,1156.0,273.0,26333.0,920.0,560.0,158.0,21.0,6.0,34.0,69544.0,132.0,198.0,42977.0,10235.0,912.0,13732.0,3858.0,71714.0,445.0,64623.0,6646.0
