datayear,oshpd_id2,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,Control_Type_Desc,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
2010,106013619,ALAMEDA,13855 EAST 14TH STREET,SAN LEANDRO,94578,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,93,,9477.0,14069.0,3.0,922.0,1968.0,4886.0,3618.0,4138.0,3986.0,1775.0,884.0,1244.0,128.0,,1419.0,12525.0,3637.0,233.0,715.0,416.0,4604.0,177.0,597.0,54.0,5.0,8.0,2.0,21735.0,683.0,201.0,4265.0,4711.0,7771.0,2807.0,,23549.0,289.0,22643.0,617.0
2010,106014050,ALAMEDA,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,167,,11087.0,12908.0,,3206.0,2631.0,3793.0,3526.0,3505.0,2732.0,1650.0,1095.0,1250.0,607.0,,2326.0,1546.0,3883.0,78.0,1008.0,99.0,15055.0,402.0,167.0,42.0,1.0,1.0,4.0,22916.0,457.0,2.0,4278.0,3435.0,1679.0,10963.0,,23995.0,645.0,21900.0,1450.0
2010,106034002,AMADOR,200 MISSION BLVD,JACKSON,95642,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,52,,6561.0,8022.0,,1391.0,1637.0,2172.0,1760.0,2025.0,1907.0,1405.0,997.0,1023.0,266.0,,72.0,74.0,515.0,83.0,24.0,6.0,13809.0,524.0,79.0,25.0,,,,13780.0,43.0,,4160.0,3304.0,771.0,4272.0,,14583.0,50.0,14372.0,161.0
2010,106040802,BUTTE,240 SPRUCE STREET,GRIDLEY,95948,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,24,,3166.0,3842.0,,1020.0,889.0,1040.0,829.0,789.0,705.0,570.0,480.0,504.0,182.0,,56.0,72.0,1749.0,38.0,103.0,3.0,4987.0,,,,,,,6999.0,,,3179.0,1756.0,256.0,1094.0,,7008.0,84.0,5597.0,1327.0
2010,106040875,BUTTE,5974 PENTZ ROAD,PARADISE,95969,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,101,,6640.0,8965.0,3.0,1388.0,1474.0,2248.0,1736.0,2032.0,2244.0,1433.0,1239.0,1503.0,309.0,2.0,54.0,70.0,426.0,,18.0,126.0,14914.0,222.0,271.0,36.0,4.0,5.0,8.0,14753.0,,28.0,6070.0,4598.0,385.0,3062.0,,15608.0,19.0,15559.0,30.0
2010,106040937,BUTTE,2767 OLIVE HIGHWAY,OROVILLE,95966,General Acute Care,Non-Profit Corporation (incl. Church-related),Level III,Basic,,NO,133,,10715.0,12427.0,,2508.0,2612.0,4367.0,3161.0,3600.0,3004.0,1499.0,954.0,807.0,630.0,,616.0,819.0,1569.0,669.0,313.0,8.0,19148.0,242.0,559.0,43.0,,,7.0,21966.0,277.0,48.0,11852.0,4303.0,1008.0,3482.0,,23142.0,368.0,22302.0,472.0
2010,106040962,BUTTE,1531 ESPLANADE,CHICO,95926,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,208,,13232.0,15065.0,1.0,2659.0,3266.0,6188.0,3548.0,3540.0,3223.0,2110.0,1334.0,1693.0,737.0,,390.0,920.0,3836.0,314.0,1362.0,126.0,21350.0,137.0,341.0,58.0,1.0,13.0,,26397.0,433.0,369.0,8971.0,5608.0,2638.0,7922.0,,28298.0,414.0,26359.0,1525.0
2010,106050932,CALAVERAS,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,48,,4161.0,4558.0,,809.0,1354.0,1146.0,917.0,1166.0,1236.0,834.0,594.0,583.0,80.0,,51.0,104.0,873.0,27.0,33.0,51.0,7580.0,260.0,190.0,25.0,,3.0,4.0,8146.0,41.0,9.0,2259.0,1980.0,380.0,2472.0,,8719.0,33.0,8564.0,122.0
2010,106060870,COLUSA,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,42,,2551.0,2590.0,,894.0,707.0,703.0,539.0,541.0,505.0,387.0,307.0,360.0,198.0,,46.0,69.0,2077.0,96.0,56.0,2.0,2795.0,213.0,26.0,7.0,1.0,3.0,,4744.0,36.0,66.0,1698.0,1098.0,304.0,1548.0,,5141.0,24.0,3781.0,1336.0
2010,106070904,CONTRA COSTA,2000 VALE ROAD,SAN PABLO,94806,General Acute Care,District,,Basic,,NO,189,,14057.0,19197.0,,4009.0,3511.0,6133.0,4531.0,4973.0,4223.0,2310.0,1479.0,1304.0,781.0,,2114.0,13046.0,9495.0,28.0,871.0,28.0,7672.0,477.0,653.0,81.0,16.0,3.0,,31589.0,133.0,222.0,5573.0,5202.0,850.0,13481.0,,33254.0,483.0,28950.0,3821.0
2010,106070924,CONTRA COSTA,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care,City and/or County,,Basic,,NO,123,,24651.0,28478.0,2.0,4475.0,4572.0,11354.0,8668.0,9112.0,8354.0,3505.0,1127.0,507.0,1457.0,,3108.0,7500.0,16975.0,198.0,2993.0,94.0,22263.0,528.0,340.0,21.0,,,,48599.0,3528.0,112.0,21121.0,3683.0,17032.0,2986.0,,53131.0,1288.0,42101.0,9742.0
2010,106070934,CONTRA COSTA,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,145,,19460.0,26892.0,1.0,7911.0,6619.0,8486.0,6204.0,6107.0,4201.0,2262.0,1372.0,1249.0,1942.0,,1870.0,12157.0,13155.0,33.0,514.0,40.0,18584.0,717.0,1043.0,87.0,,,,44237.0,223.0,,22343.0,5470.0,1068.0,9208.0,,46353.0,170.0,42794.0,3389.0
2010,106070988,CONTRA COSTA,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,330,,15436.0,19870.0,,3675.0,3863.0,4004.0,4042.0,4725.0,4031.0,3189.0,2710.0,4418.0,649.0,,1851.0,1586.0,2235.0,29.0,3310.0,411.0,25884.0,174.0,143.0,63.0,39.0,30.0,,34226.0,218.0,312.0,1166.0,7918.0,2420.0,21365.0,,35306.0,496.0,34216.0,594.0
2010,106070990,CONTRA COSTA,1425 SOUTH MAIN STREET,WALNUT CREEK,94596-5300,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,233,,19360.0,22537.0,2.0,3852.0,4303.0,4434.0,4281.0,5250.0,5507.0,4485.0,4015.0,5092.0,680.0,,4025.0,2230.0,4683.0,124.0,832.0,944.0,29061.0,519.0,470.0,64.0,63.0,36.0,10.0,39975.0,291.0,306.0,1236.0,10902.0,33.0,27656.0,,41899.0,536.0,40130.0,1233.0
2010,106071018,CONTRA COSTA,2540 EAST STREET,CONCORD,94520,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,254,,16302.0,21117.0,,4788.0,4070.0,5583.0,5103.0,5423.0,4617.0,2787.0,1938.0,2129.0,981.0,,1056.0,4362.0,9131.0,44.0,5271.0,733.0,16822.0,775.0,305.0,62.0,3.0,42.0,,35309.0,462.0,346.0,12086.0,7534.0,1682.0,10092.0,,37419.0,556.0,33185.0,3678.0
2010,106074017,CONTRA COSTA,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care,City and/or County,,Basic,,NO,123,,6144.0,7071.0,,1600.0,1679.0,1319.0,1740.0,2002.0,1751.0,1220.0,807.0,895.0,202.0,,1065.0,515.0,545.0,6.0,1279.0,91.0,9714.0,178.0,137.0,24.0,2.0,30.0,1.0,12777.0,29.0,32.0,293.0,2236.0,540.0,9090.0,,13215.0,115.0,13015.0,85.0
2010,106074097,CONTRA COSTA,4501 SAND CREEK ROAD,ANTIOCH,94531,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,150,,13870.0,18477.0,1.0,4310.0,4304.0,3973.0,4063.0,4558.0,3896.0,2683.0,2023.0,1756.0,782.0,,2122.0,6452.0,6571.0,77.0,1133.0,1304.0,14689.0,221.0,473.0,36.0,21.0,64.0,9.0,31059.0,150.0,107.0,3644.0,5437.0,56.0,20232.0,,32348.0,290.0,30448.0,1610.0
2010,106084001,DEL NORTE,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Basic,,NO,59,,9363.0,10931.0,,1779.0,1852.0,3401.0,2859.0,2952.0,2576.0,1719.0,1384.0,1230.0,542.0,,230.0,128.0,1065.0,774.0,86.0,128.0,17883.0,482.0,139.0,34.0,,1.0,,19216.0,12.0,132.0,9115.0,4768.0,822.0,3455.0,,20294.0,165.0,19871.0,258.0
2010,106090793,EL DORADO,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,69,,7889.0,7660.0,,1656.0,1929.0,3211.0,2231.0,2012.0,1947.0,1147.0,601.0,437.0,378.0,,294.0,229.0,809.0,19.0,1972.0,36.0,12190.0,341.0,158.0,17.0,1.0,1.0,29.0,14849.0,32.0,9.0,4959.0,1916.0,644.0,5826.0,,15549.0,188.0,14329.0,1032.0
2010,106090933,EL DORADO,1100 MARSHALL WAY,PLACERVILLE,95667,General Acute Care,Non-Profit Corporation (incl. Church-related),Level III,Basic,,NO,91,,8691.0,10184.0,,1810.0,2146.0,2763.0,2101.0,2407.0,2385.0,1657.0,1414.0,1786.0,406.0,,133.0,181.0,1421.0,85.0,96.0,12.0,16947.0,452.0,227.0,56.0,5.0,50.0,,17618.0,121.0,147.0,6213.0,4435.0,676.0,6023.0,,18875.0,51.0,18287.0,537.0
2010,106100005,FRESNO,2755 HERNDON AVENUE,CLOVIS,93612,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,109,,11889.0,17844.0,1.0,2588.0,3677.0,6147.0,5143.0,4052.0,3129.0,2067.0,1217.0,1278.0,435.0,1.0,54.0,17.0,20390.0,37.0,901.0,107.0,8228.0,372.0,,42.0,15.0,11.0,,28901.0,229.0,41.0,9371.0,3039.0,2518.0,9965.0,,29734.0,221.0,28876.0,637.0
2010,106100697,FRESNO,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care,District,,Standby,,NO,24,,4513.0,4182.0,,1468.0,1135.0,1468.0,1260.0,1085.0,1057.0,468.0,262.0,172.0,320.0,,72.0,340.0,5013.0,10.0,121.0,13.0,3126.0,723.0,275.0,15.0,,,,7665.0,2.0,14.0,1392.0,739.0,1556.0,3799.0,,8695.0,30.0,6861.0,1804.0
2010,106100717,FRESNO,2823 FRESNO AND R STREETS,FRESNO,93721,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I,Comprehensive,,YES,626,,41035.0,40750.0,7.0,5963.0,8747.0,17904.0,14050.0,14679.0,11214.0,4551.0,1853.0,1313.0,1515.0,3.0,77.0,114.0,37010.0,69.0,16993.0,311.0,27218.0,644.0,,289.0,171.0,239.0,25.0,75412.0,3801.0,419.0,35854.0,7185.0,15828.0,5448.0,,81792.0,1035.0,69175.0,11582.0
2010,106100797,FRESNO,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care,District,,Standby,,NO,49,,6428.0,7768.0,,3129.0,2271.0,2466.0,1732.0,1377.0,918.0,584.0,443.0,464.0,812.0,,93.0,85.0,4110.0,5.0,634.0,85.0,9184.0,499.0,386.0,28.0,,,,13197.0,,5.0,7573.0,1441.0,271.0,2128.0,,14196.0,78.0,10155.0,3963.0
2010,106100899,FRESNO,1303 EAST HERNDON AVENUE,FRESNO,93720,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,436,,21327.0,34147.0,2.0,4112.0,5673.0,11337.0,8402.0,6976.0,6326.0,4169.0,3342.0,4323.0,816.0,,1880.0,6048.0,18759.0,177.0,1660.0,540.0,26412.0,371.0,636.0,114.0,,,,53162.0,834.0,97.0,23591.0,11698.0,1273.0,12779.0,,55476.0,993.0,52620.0,1863.0
2010,106104062,FRESNO,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,169,,9084.0,12043.0,2.0,1783.0,2535.0,2222.0,2206.0,2433.0,2571.0,2210.0,2420.0,2454.0,295.0,,1090.0,1783.0,6937.0,111.0,286.0,73.0,10849.0,123.0,189.0,30.0,21.0,33.0,11.0,20025.0,251.0,169.0,280.0,6178.0,77.0,13148.0,,21129.0,151.0,20048.0,930.0
2010,106110889,GLENN,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,47,,2103.0,2395.0,1.0,510.0,560.0,791.0,577.0,630.0,490.0,366.0,258.0,238.0,79.0,,95.0,64.0,785.0,98.0,43.0,1.0,3413.0,230.0,41.0,6.0,,,,4101.0,71.0,49.0,1633.0,860.0,171.0,1096.0,,4499.0,6.0,4454.0,39.0
2010,106121002,HUMBOLDT,3800 JANES ROAD,ARCATA,95521,General Acute Care,Investor - Corporation,,Basic,,NO,78,,6461.0,6951.0,4.0,1152.0,1535.0,3211.0,2184.0,1563.0,1531.0,929.0,557.0,537.0,217.0,,94.0,299.0,395.0,1000.0,249.0,,11379.0,262.0,165.0,18.0,,,,12872.0,99.0,,4578.0,2288.0,1391.0,3682.0,,13416.0,39.0,13233.0,144.0
2010,106121031,HUMBOLDT,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care,District,,Standby,,NO,9,,1527.0,1171.0,,216.0,202.0,497.0,417.0,347.0,390.0,313.0,152.0,141.0,23.0,,18.0,34.0,113.0,70.0,14.0,2.0,2447.0,16.0,60.0,5.0,,,,2440.0,8.0,,711.0,531.0,101.0,479.0,,2698.0,6.0,2661.0,31.0
2010,106121051,HUMBOLDT,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,35,,5038.0,5742.0,,1119.0,1240.0,1913.0,1436.0,1505.0,1338.0,859.0,529.0,599.0,242.0,,44.0,74.0,695.0,227.0,201.0,91.0,9448.0,399.0,62.0,14.0,,,,10161.0,17.0,13.0,3621.0,2488.0,844.0,2292.0,,10780.0,38.0,10330.0,412.0
2010,106121080,HUMBOLDT,2700 DOLBEER STREET,EUREKA,95501,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,146,,9413.0,10157.0,,1528.0,1781.0,3675.0,3113.0,2710.0,2684.0,1674.0,1049.0,1023.0,333.0,,335.0,514.0,763.0,748.0,357.0,115.0,16738.0,129.0,73.0,36.0,1.0,5.0,5.0,18499.0,176.0,88.0,5946.0,4495.0,1905.0,4139.0,,19570.0,169.0,19078.0,323.0
2010,106130699,IMPERIAL,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care,City and/or County,Level IV,Basic,,NO,165,,18825.0,21177.0,,6993.0,5574.0,5890.0,4550.0,4426.0,3688.0,2765.0,2478.0,2060.0,1578.0,,168.0,857.0,32442.0,17.0,845.0,129.0,5544.0,459.0,427.0,78.0,,,,38569.0,3.0,7.0,19058.0,6984.0,1669.0,8796.0,,40002.0,19.0,25387.0,14596.0
2010,106130760,IMPERIAL,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care,District,Level IV,Basic,,NO,107,,17182.0,21514.0,6.0,7362.0,5659.0,6563.0,5043.0,4710.0,3373.0,1902.0,1357.0,1089.0,1644.0,,95.0,735.0,30288.0,19.0,652.0,380.0,6533.0,492.0,333.0,28.0,1.0,1.0,,37625.0,,14.0,18556.0,4441.0,1670.0,10663.0,,38702.0,53.0,32873.0,5776.0
2010,106141273,INYO,150 PIONEER LANE,BISHOP,93514,General Acute Care,District,,Basic,,NO,25,,3292.0,3511.0,,733.0,832.0,949.0,697.0,803.0,902.0,660.0,510.0,591.0,126.0,,32.0,27.0,917.0,697.0,13.0,53.0,5064.0,159.0,22.0,10.0,,,1.0,6522.0,,4.0,1776.0,1689.0,376.0,2213.0,,6803.0,47.0,6367.0,389.0
2010,106141338,INYO,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care,District,,Standby,,NO,4,,738.0,597.0,,106.0,156.0,191.0,116.0,148.0,224.0,162.0,112.0,97.0,23.0,,13.0,9.0,169.0,89.0,15.0,78.0,962.0,140.0,4.0,4.0,,,2.0,1122.0,,2.0,234.0,266.0,137.0,456.0,,1335.0,20.0,1285.0,30.0
2010,106150706,KERN,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,111,,9209.0,9611.0,,4162.0,2785.0,2922.0,2448.0,1896.0,1346.0,837.0,639.0,465.0,1320.0,,689.0,466.0,15095.0,13.0,918.0,69.0,1570.0,457.0,,63.0,,,672.0,17565.0,2.0,61.0,9483.0,1656.0,1609.0,3232.0,,18820.0,97.0,12452.0,6271.0
2010,106150722,KERN,420 - 34TH STREET,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,418,,20188.0,27844.0,1.0,10813.0,7135.0,8483.0,5418.0,4440.0,3320.0,1896.0,1329.0,1164.0,4035.0,,474.0,5106.0,24448.0,69.0,1572.0,28.0,16336.0,284.0,256.0,66.0,2.0,,4.0,47216.0,20.0,77.0,28643.0,5079.0,769.0,7076.0,,48033.0,54.0,42840.0,5139.0
2010,106150736,KERN,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,General Acute Care,City and/or County,Level II,Basic,,YES,197,,21948.0,19562.0,,4283.0,4812.0,9123.0,6666.0,7055.0,5588.0,1869.0,373.0,184.0,1557.0,,242.0,4564.0,6652.0,95.0,16162.0,93.0,13702.0,155.0,4574.0,131.0,15.0,,,35159.0,,,16876.0,1775.0,7959.0,5381.0,,41510.0,353.0,32390.0,8767.0
2010,106150737,KERN,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care,District,,Standby,,NO,27,,2716.0,3102.0,,469.0,727.0,792.0,576.0,789.0,892.0,535.0,503.0,434.0,101.0,,12.0,47.0,305.0,35.0,27.0,234.0,5158.0,,,,,245.0,,5369.0,,6.0,1966.0,1688.0,237.0,1044.0,,5818.0,38.0,5775.0,5.0
2010,106150761,KERN,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,144,,22377.0,28562.0,,8548.0,7404.0,9638.0,6945.0,5969.0,4624.0,2523.0,1639.0,1608.0,2041.0,,1013.0,5933.0,19420.0,63.0,772.0,168.0,23570.0,728.0,412.0,156.0,8.0,27.0,24.0,49389.0,87.0,42.0,18427.0,6315.0,1273.0,16399.0,,50939.0,184.0,46966.0,3789.0
2010,106150782,KERN,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,55,,8063.0,9971.0,1.0,2406.0,2135.0,3100.0,2344.0,2213.0,2161.0,1291.0,1053.0,799.0,533.0,,316.0,1079.0,2160.0,10.0,338.0,173.0,13959.0,347.0,107.0,25.0,,1.0,1.0,17475.0,4.0,22.0,5704.0,3214.0,2169.0,4786.0,,18035.0,57.0,17568.0,410.0
2010,106150788,KERN,2615 CHESTER AVENUE,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,259,,17776.0,23222.0,1.0,6949.0,5095.0,7236.0,5225.0,4991.0,4120.0,2317.0,1554.0,1275.0,2236.0,1.0,385.0,5038.0,18751.0,74.0,1494.0,108.0,15149.0,291.0,2745.0,62.0,2.0,17.0,,37209.0,29.0,217.0,10341.0,4321.0,1289.0,18001.0,,40999.0,18.0,37172.0,3809.0
2010,106150808,KERN,115 WEST E STREET,TEHACHAPI,93561,General Acute Care,District,,Standby,,NO,28,,4776.0,5674.0,,1706.0,1555.0,1535.0,1209.0,1309.0,1085.0,671.0,580.0,466.0,334.0,,53.0,569.0,1906.0,16.0,,191.0,7715.0,503.0,351.0,37.0,,,6.0,9376.0,,1.0,3854.0,2437.0,2.0,,,10450.0,6.0,10112.0,332.0
2010,106154101,KERN,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care,Investor - Corporation,,Basic,,NO,47,,2758.0,3616.0,,289.0,396.0,857.0,936.0,1056.0,905.0,722.0,618.0,558.0,37.0,,33.0,355.0,1254.0,,90.0,1.0,4641.0,97.0,224.0,19.0,1.0,2.0,,5912.0,6.0,14.0,1631.0,2040.0,90.0,1654.0,,6374.0,24.0,6188.0,162.0
2010,106160702,KINGS,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care,District,,Standby,,NO,32,,2621.0,2861.0,,1202.0,784.0,918.0,736.0,618.0,458.0,242.0,157.0,99.0,268.0,,13.0,284.0,3045.0,10.0,87.0,221.0,1822.0,52.0,18.0,4.0,,,,5400.0,,,2724.0,558.0,107.0,1166.0,,5482.0,138.0,4704.0,640.0
