datayear,oshpd_id2,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,Control_Type_Desc,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
2013,106040937,BUTTE,2767 OLIVE HIGHWAY,OROVILLE,95966,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,100-149,Rural,10637,12528,,2293,2272,4262.0,3592.0,3411.0,3585.0,1527.0,1049.0,684.0,490.0,,550.0,1094.0,1551,547.0,316.0,20.0,19087.0,266.0,876.0,35.0,,,6.0,21630,338.0,13.0,11458,4174,1009.0,4868.0,,23165,262.0,22565,338
2013,106040962,BUTTE,1531 ESPLANADE,CHICO,95926,General Acute Care Hospital,Non-Profit - Corporation,Level II,Emergency - Basic,N,N,200-299,Urban,16132,19093,2.0,3163,3700,7158.0,4972.0,3810.0,4540.0,2979.0,1880.0,2254.0,771.0,,464.0,1253.0,5083,417.0,1616.0,107.0,26287.0,142.0,388.0,88.0,,,,33272,556.0,232.0,11141,7730,3628.0,8754.0,,35227,417.0,32867,1943
2013,106050932,CALAVERAS,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,Y,N,1-49,Rural,4209,4375,,746,1007,1127.0,1048.0,1109.0,1083.0,1001.0,734.0,635.0,94.0,,64.0,78.0,352,13.0,53.0,101.0,7923.0,413.0,189.0,28.0,,11.0,2.0,7682,94.0,23.0,2379,2276,1056.0,1858.0,,8584,34.0,8441,109
2013,106060870,COLUSA,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care Hospital,Non-Profit - Corporation,Level IV,Emergency - Standby,Y,N,1-49,Rural,2636,2987,,895,701,811.0,695.0,590.0,569.0,413.0,356.0,408.0,185.0,,26.0,93.0,2244,108.0,19.0,7.0,3126.0,272.0,71.0,14.0,,4.0,,5116,46.0,32.0,1973,1257,322.0,1588.0,,5623,19.0,4480,1124
2013,106070904,CONTRA COSTA,2000 VALE ROAD,SAN PABLO,94806,General Acute Care Hospital,Public - District,,Emergency - Basic,N,N,150-199,Urban,15015,20447,,4138,3600,6168.0,5225.0,4740.0,4832.0,2974.0,1780.0,1440.0,565.0,,1535.0,9078.0,17834,,1396.0,39.0,5580.0,353.0,497.0,77.0,6.0,16.0,1.0,33968,114.0,150.0,2870,5983,905.0,16904.0,,35462,196.0,34114,1152
2013,106070924,CONTRA COSTA,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care Hospital,Public - City or County,,Emergency - Basic,N,N,150-199,Urban,24766,27469,23.0,3045,3989,10760.0,9482.0,8860.0,9222.0,4271.0,1275.0,526.0,828.0,,3818.0,8388.0,13103,387.0,5478.0,,21084.0,390.0,963.0,,,1568.0,124.0,46698,4.0,1742.0,22402,5126,9773.0,4937.0,,52258,2128.0,41697,8433
2013,106070934,CONTRA COSTA,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,100-149,Urban,18996,26496,1.0,6887,5730,8506.0,6518.0,5765.0,4877.0,2772.0,1654.0,1338.0,1446.0,,1428.0,13148.0,12989,72.0,1327.0,215.0,16314.0,461.0,797.0,52.0,21.0,198.0,7.0,43244,187.0,100.0,21099,6320,993.0,7556.0,,45493,491.0,40987,4015
2013,106070988,CONTRA COSTA,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care Hospital,Non-Profit - Corporation,Level II,Emergency - Basic,N,N,500+,Urban,15414,20355,,3458,3536,4140.0,3857.0,4320.0,4297.0,3612.0,3071.0,4764.0,714.0,,2253.0,1638.0,2701,82.0,3112.0,386.0,25597.0,164.0,208.0,62.0,37.0,32.0,,34593,204.0,378.0,664,9348,3085.0,20002.0,,35769,356.0,34836,577
2013,106070990,CONTRA COSTA,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,200-299,Urban,20980,24999,2.0,4253,4363,4850.0,4668.0,5110.0,5789.0,5317.0,4628.0,6287.0,716.0,,4728.0,2216.0,5715,159.0,1422.0,632.0,31109.0,299.0,448.0,66.0,75.0,153.0,13.0,44030,362.0,369.0,2092,13634,504.0,28100.0,,45981,558.0,44295,1128
2013,106071018,CONTRA COSTA,2540 EAST STREET,CONCORD,94520,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,200-299,Urban,19430,24780,,5807,4432,6718.0,6154.0,5692.0,5804.0,3630.0,2613.0,2326.0,1034.0,,1346.0,4886.0,12164,54.0,6099.0,211.0,19450.0,653.0,318.0,73.0,6.0,68.0,,41952,531.0,337.0,15132,9503,1401.0,10178.0,,44210,595.0,37757,5858
2013,106074017,CONTRA COSTA,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care Hospital,Investor - Corporation,,Emergency - Basic,N,N,100-149,Urban,6588,7712,,1530,1655,1567.0,1636.0,2133.0,1997.0,1485.0,969.0,1148.0,180.0,,1056.0,640.0,762,10.0,1992.0,236.0,9604.0,170.0,173.0,24.0,4.0,59.0,,13773,75.0,19.0,205,2861,561.0,9628.0,,14300,185.0,14053,62
2013,106074097,CONTRA COSTA,4501 SAND CREEK ROAD,ANTIOCH,94531,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,150-199,Urban,16605,22034,,4763,4815,5307.0,4546.0,4939.0,4671.0,3425.0,2806.0,2441.0,926.0,,2413.0,9036.0,8217,185.0,1300.0,325.0,17163.0,304.0,549.0,43.0,35.0,140.0,,37032,174.0,129.0,6361,7824,522.0,21076.0,,38639,356.0,36462,1821
2013,106084001,DEL NORTE,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care Hospital,Non-Profit - Corporation,Level IV,Emergency - Basic,Y,N,1-49,Rural,8569,10091,,1511,1581,3060.0,2665.0,2334.0,2639.0,1758.0,1481.0,1265.0,366.0,,231.0,135.0,970,959.0,107.0,46.0,16212.0,559.0,259.0,46.0,,26.0,,17335,,228.0,7909,4890,1141.0,2761.0,,18660,132.0,18317,211
2013,106090793,EL DORADO,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,Y,N,100-149,Rural,8572,8481,1.0,1639,1876,3607.0,2593.0,2239.0,2278.0,1408.0,717.0,455.0,242.0,,433.0,331.0,2950,45.0,387.0,76.0,12832.0,206.0,287.0,20.0,,1.0,3.0,16084,63.0,6.0,4576,2366,722.0,6449.0,,17054,212.0,15636,1206
2013,106090933,EL DORADO,1100 MARSHALL WAY,PLACERVILLE,95667,General Acute Care Hospital,Non-Profit - Corporation,Level III,Emergency - Basic,Y,N,100-149,Rural,10058,12315,,2121,2414,3198.0,3051.0,2644.0,3013.0,2055.0,1573.0,1842.0,462.0,,149.0,239.0,1673,106.0,109.0,10.0,20087.0,721.0,254.0,49.0,6.0,76.0,1.0,20818,275.0,113.0,7657,5484,1078.0,5934.0,,22373,20.0,21854,499
2013,106100005,FRESNO,2755 HERNDON AVENUE,CLOVIS,93611,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,200-299,Rural,15791,24070,1.0,2605,4017,8278.0,7143.0,5446.0,4754.0,3202.0,2051.0,1951.0,415.0,,47.0,59.0,25719,163.0,638.0,54.0,13182.0,318.0,2638.0,48.0,22.0,16.0,1.0,36303,364.0,43.0,12952,6256,2195.0,12229.0,,39862,447.0,38043,1372
2013,106100697,FRESNO,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,100-149,Rural,3651,3971,,1814,1114,1103.0,969.0,774.0,696.0,435.0,281.0,176.0,260.0,,65.0,254.0,4957,11.0,95.0,,2240.0,573.0,179.0,13.0,,,,6815,,17.0,2345,787,804.0,3686.0,,7622,7.0,5624,1991
2013,106100717,FRESNO,2823 FRESNO STREET,FRESNO,93721,General Acute Care Hospital,Non-Profit - Corporation,Level I,Emergency - Comprehensive,N,Y,500+,Urban,41993,42024,1.0,4698,7309,18743.0,15429.0,14667.0,13101.0,5392.0,2135.0,1401.0,1142.0,1.0,59.0,241.0,38646,91.0,1693.0,51.0,43237.0,773.0,6228.0,282.0,5.0,47.0,18.0,71826,2521.0,620.0,35006,8385,15872.0,5228.0,,84018,1299.0,71435,11284
2013,106100797,FRESNO,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Standby,Y,N,1-49,Rural,8502,11129,1.0,4532,2982,3269.0,2499.0,1768.0,1428.0,898.0,649.0,618.0,987.0,2.0,83.0,48.0,7189,4.0,502.0,22.0,11784.0,617.0,477.0,30.0,1.0,3.0,,18418,,8.0,11457,2116,146.0,2091.0,,19632,50.0,13079,6503
2013,106100899,FRESNO,1303 EAST HERNDON AVENUE,FRESNO,93720,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,300-499,Urban,22033,36193,,3311,5406,12444.0,9637.0,7226.0,6838.0,4799.0,3675.0,4248.0,642.0,,2061.0,6924.0,22378,221.0,354.0,227.0,26061.0,551.0,468.0,109.0,5.0,49.0,25.0,56144,689.0,84.0,23941,12698,1313.0,11441.0,,58226,568.0,55121,2537
2013,106104062,FRESNO,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,150-199,Urban,10404,14752,,2184,2645,3052.0,2640.0,2542.0,2824.0,2778.0,3034.0,3172.0,285.0,,1332.0,2149.0,9017,148.0,368.0,87.0,12055.0,67.0,139.0,17.0,14.0,14.0,1.0,24123,272.0,260.0,911,8203,475.0,14336.0,,25156,211.0,23664,1281
2013,106110889,GLENN,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care Hospital,Non-Profit - Corporation,Level IV,Emergency - Standby,Y,N,1-49,Frontier,2378,2752,,479,561,787.0,752.0,577.0,587.0,486.0,449.0,350.0,102.0,,87.0,68.0,978,111.0,53.0,20.0,3813.0,213.0,76.0,7.0,,,3.0,4486,60.0,86.0,2052,1279,277.0,768.0,,5130,40.0,4868,222
2013,106121002,HUMBOLDT,3800 JANES ROAD,ARCATA,95521,General Acute Care Hospital,Investor - Corporation,,Emergency - Basic,N,N,50-99,Rural,6527,7017,1.0,1173,1322,3142.0,2142.0,1489.0,1645.0,1128.0,726.0,637.0,141.0,,70.0,278.0,702,1450.0,213.0,3.0,10829.0,297.0,245.0,18.0,,10.0,17.0,12790,55.0,7.0,3409,2771,1674.0,3509.0,,13545,52.0,13343,150
2013,106121031,HUMBOLDT,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,1-49,Frontier,1600,1210,,168,211,609.0,459.0,316.0,425.0,329.0,142.0,133.0,18.0,,27.0,50.0,154,70.0,4.0,18.0,2487.0,27.0,106.0,2.0,,,,2355,5.0,4.0,678,527,114.0,491.0,,2810,15.0,2751,44
2013,106121051,HUMBOLDT,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,Y,N,1-49,Rural,5249,6016,,958,1088,1974.0,1594.0,1280.0,1507.0,1136.0,687.0,840.0,201.0,,50.0,80.0,718,308.0,258.0,42.0,9809.0,425.0,93.0,32.0,1.0,10.0,1.0,10490,21.0,39.0,3397,2916,1133.0,2183.0,,11265,49.0,10901,315
2013,106121080,HUMBOLDT,2700 DOLBEER STREET,EUREKA,95501,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,100-149,Rural,13943,14747,2.0,2337,2410,5619.0,4715.0,3920.0,4011.0,2655.0,1410.0,1194.0,421.0,,443.0,824.0,1215,1173.0,709.0,461.0,23867.0,216.0,228.0,58.0,4.0,11.0,4.0,27425,201.0,14.0,9045,6083,3475.0,5942.0,,28692,225.0,28155,312
2013,106130699,IMPERIAL,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care Hospital,Public - City or County,Level IV,Emergency - Basic,N,N,150-199,Rural,19993,24067,,6959,5624,6159.0,5320.0,4694.0,4749.0,3505.0,2870.0,2700.0,1480.0,,139.0,1003.0,36776,24.0,747.0,647.0,4724.0,762.0,415.0,72.0,,58.0,,42566,,10.0,22105,8687,1380.0,7860.0,,44060,57.0,27071,16932
2013,106130760,IMPERIAL,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care Hospital,Public - District,Level IV,Emergency - Basic,Y,N,100-149,Rural,17724,22467,3.0,7536,5354,6474.0,5476.0,4288.0,3964.0,2547.0,1719.0,1242.0,1594.0,,121.0,828.0,27676,3.0,307.0,31.0,11228.0,589.0,454.0,30.0,,24.0,,38596,,35.0,15029,7910,1196.0,12707.0,,40194,46.0,32040,8108
2013,106141273,INYO,150 PIONEER LANE,BISHOP,93514,General Acute Care Hospital,Public - District,,Emergency - Basic,Y,N,1-49,Rural,3600,3897,1.0,853,786,980.0,853.0,751.0,958.0,803.0,612.0,762.0,140.0,,39.0,33.0,1148,845.0,29.0,13.0,5391.0,129.0,91.0,3.0,1.0,3.0,3.0,6903,25.0,34.0,1622,2001,422.0,2710.0,,7498,77.0,6996,425
2013,106141338,INYO,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,1-49,Frontier,487,435,,77,100,149.0,91.0,101.0,145.0,113.0,76.0,51.0,19.0,,7.0,7.0,122,68.0,10.0,,708.0,35.0,9.0,9.0,,,,821,1.0,,165,183,84.0,345.0,,922,11.0,885,26
2013,106150706,KERN,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,150-199,Urban,11279,12923,,6222,3757,3635.0,2994.0,2059.0,1543.0,1139.0,711.0,501.0,1641.0,,905.0,318.0,20854,2.0,568.0,41.0,1514.0,429.0,,57.0,,1.0,424.0,23223,,67.0,14452,1946,656.0,2944.0,,24202,73.0,16915,7214
2013,106150722,KERN,420 34TH STREET,BAKERSFIELD,93301,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,300-499,Urban,23406,34075,,14071,7202,10704.0,6882.0,4803.0,4361.0,2501.0,1548.0,1232.0,4177.0,,389.0,5964.0,32319,73.0,1949.0,219.0,16568.0,264.0,415.0,63.0,4.0,3.0,19.0,56477,52.0,47.0,35528,6901,1199.0,6205.0,,57481,203.0,49924,7354
2013,106150736,KERN,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,General Acute Care Hospital,Public - City or County,Level II,Emergency - Basic,N,Y,200-299,Urban,20683,19521,,3687,4056,9109.0,6944.0,6313.0,6021.0,2194.0,436.0,177.0,1267.0,,236.0,4573.0,20201,71.0,2006.0,1445.0,11672.0,1.0,3176.0,83.0,1.0,,,34399,8.0,,22293,1830,709.0,5172.0,,40204,193.0,33053,6958
2013,106150737,KERN,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,100-149,Frontier,2856,3137,,441,603,686.0,578.0,685.0,942.0,759.0,636.0,598.0,65.0,,21.0,27.0,339,29.0,266.0,67.0,5244.0,1273.0,243.0,28.0,,,,4361,12.0,4.0,214,1317,87.0,3601.0,,5993,32.0,5942,19
2013,106150761,KERN,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,100-149,Urban,26054,35223,,10336,8165,12082.0,8694.0,6455.0,5782.0,3518.0,1981.0,1824.0,2440.0,,910.0,7787.0,26024,92.0,1220.0,126.0,25118.0,801.0,486.0,158.0,4.0,,7.0,59482,144.0,104.0,25209,9946,1693.0,14479.0,,61277,297.0,56157,4823
2013,106150782,KERN,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,Y,N,50-99,Rural,7119,8911,,1646,1583,2544.0,2147.0,1843.0,2131.0,1477.0,1224.0,1040.0,395.0,,170.0,1137.0,1997,12.0,452.0,325.0,11937.0,618.0,124.0,26.0,2.0,6.0,,14948,33.0,76.0,4431,3596,1772.0,4109.0,,16030,38.0,15516,476
2013,106150788,KERN,2615 CHESTER AVENUE,BAKERSFIELD,93301,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,200-299,Urban,25845,34838,2.0,9858,6892,11241.0,8032.0,6819.0,6429.0,4275.0,2491.0,2030.0,2615.0,3.0,441.0,6346.0,28821,98.0,3423.0,732.0,20824.0,860.0,3214.0,59.0,32.0,29.0,31.0,55535,72.0,325.0,28263,10226,1965.0,10611.0,,60685,97.0,51452,9136
2013,106150808,KERN,115 WEST E STREET,TEHACHAPI,93561,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,1-49,Rural,5738,6961,1.0,1999,1653,1806.0,1509.0,1455.0,1383.0,1086.0,756.0,697.0,356.0,,18.0,829.0,2171,,96.0,85.0,9501.0,831.0,450.0,24.0,1.0,,19.0,11238,3.0,6.0,4753,2209,499.0,3301.0,,12700,29.0,12329,342
2013,106154101,KERN,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care Hospital,Investor - Corporation,,Emergency - Basic,N,N,1-49,Urban,3609,4586,1.0,366,498,1030.0,1238.0,1327.0,1261.0,915.0,839.0,673.0,49.0,,74.0,415.0,1834,1.0,181.0,12.0,5679.0,156.0,819.0,28.0,5.0,3.0,11.0,7088,3.0,35.0,2531,2656,145.0,1853.0,,8196,33.0,7956,207
2013,106160702,KINGS,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care Hospital,Public - District,,Emergency - Standby,Y,N,1-49,Rural,800,950,,444,237,305.0,233.0,178.0,130.0,85.0,33.0,24.0,81.0,,,125.0,1141,,19.0,35.0,430.0,8.0,1.0,1.0,,,,1736,,,1012,167,20.0,277.0,,1750,1.0,1507,242
2013,106164029,KINGS,115 MALL DRIVE,HANFORD,93230,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Basic,N,N,100-149,Urban,42753,56923,1.0,21140,13562,16585.0,13696.0,11575.0,8728.0,4737.0,3235.0,2503.0,3913.0,3.0,,3811.0,66279,164.0,3987.0,52.0,25384.0,1292.0,1736.0,89.0,1.0,751.0,111.0,95010,254.0,259.0,52818,12094,5615.0,14559.0,,99677,180.0,78974,20523
2013,106171049,LAKE,15630 18TH AVE - HWY 53,CLEARLAKE,95422,General Acute Care Hospital,Non-Profit - Corporation,,Emergency - Standby,Y,N,1-49,Rural,7872,9536,1.0,1573,1462,2834.0,2253.0,2098.0,2724.0,1922.0,1154.0,1051.0,338.0,,67.0,821.0,1437,166.0,82.0,153.0,14683.0,2033.0,400.0,45.0,1.0,1.0,2.0,14629,76.0,49.0,8054,4787,261.0,2140.0,,17409,12.0,17015,382
2013,106171395,LAKE,5176 HILL ROAD EAST,LAKEPORT,95453,General Acute Care Hospital,Non-Profit - Corporation,Level IV,Emergency - Basic,Y,N,1-49,Rural,7599,9450,,1509,1601,2409.0,2317.0,1766.0,2472.0,1879.0,1467.0,1349.0,280.0,,50.0,275.0,2064,781.0,104.0,29.0,13746.0,678.0,146.0,22.0,,,2.0,15985,54.0,2.0,4587,5070,2252.0,2499.0,,17049,32.0,16295,722
