datayear,oshpd_id2,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,LICENSE_CATEGORY_DESC,Control_Type_Desc,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
2006,106010987,Alameda,2000 MOWRY AVENUE,FREMONT,94538,General Acute Care,District,,Basic,,NO,337,,15189.0,17642.0,,4682.0,3496.0,5562.0,5167.0,4949.0,3099.0,1726.0,1561.0,1499.0,1090.0,,1676.0,743.0,1899.0,8.0,984.0,83.0,27438.0,110.0,209.0,53.0,,118.0,,31731.0,376.0,136.0,,,32831.0,,,32831.0,,,
2006,106013619,Alameda,13855 EAST 14TH STREET,SAN LEANDRO,94578,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,93,,7944.0,10783.0,4.0,800.0,1449.0,3625.0,3042.0,3451.0,2647.0,1177.0,1038.0,1371.0,130.0,1.0,1282.0,8647.0,2616.0,243.0,652.0,542.0,4749.0,217.0,375.0,69.0,,3.0,,17336.0,,323.0,2673.0,4042.0,4596.0,3205.0,,18731.0,,,
2006,106013687,Alameda,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),,0,,NO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,106014132,Alameda,39400 PASEO PADRE PARKWAY,FREMONT,94538,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,106,,9085.0,10977.0,4.0,2283.0,2159.0,2768.0,2826.0,3043.0,2458.0,1573.0,1401.0,1104.0,451.0,,3666.0,1528.0,3671.0,42.0,1261.0,2046.0,7852.0,141.0,171.0,21.0,10.0,36.0,2.0,19252.0,198.0,9.0,995.0,3226.0,281.0,14076.0,,20066.0,,,
2006,106034002,Amador,200 MISSION BLVD,JACKSON,95642,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,42,,6273.0,7184.0,,1137.0,1696.0,1856.0,1572.0,2133.0,1882.0,1033.0,895.0,1039.0,214.0,,37.0,38.0,413.0,65.0,34.0,10.0,12860.0,369.0,208.0,22.0,,2.0,,12821.0,23.0,2.0,2969.0,2501.0,2262.0,5262.0,,13457.0,,,
2006,106040802,Butte,240 SPRUCE STREET,GRIDLEY,95948,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Basic,,NO,24,,3261.0,4200.0,,1137.0,1109.0,1045.0,940.0,1014.0,695.0,414.0,524.0,364.0,219.0,,26.0,30.0,1677.0,35.0,150.0,14.0,5529.0,1.0,,,,,,7451.0,,1.0,3217.0,1445.0,218.0,1803.0,,7461.0,,,
2006,106040875,Butte,5974 PENTZ ROAD,PARADISE,95969,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,101,,6452.0,8272.0,1.0,1245.0,1583.0,1893.0,1642.0,2234.0,1876.0,1138.0,1154.0,1642.0,318.0,,47.0,74.0,304.0,,105.0,118.0,14077.0,152.0,117.0,40.0,,19.0,2.0,14182.0,,52.0,5620.0,4365.0,454.0,3266.0,,14725.0,,,
2006,106040937,Butte,2767 OLIVE HIGHWAY,OROVILLE,95966,General Acute Care,Non-Profit Corporation (incl. Church-related),Level III,Basic,,NO,133,,10288.0,13199.0,1.0,1987.0,2762.0,3871.0,3404.0,5064.0,2547.0,1384.0,1010.0,850.0,609.0,,605.0,774.0,1382.0,1062.0,123.0,5.0,19537.0,245.0,325.0,56.0,,,,22554.0,286.0,22.0,11343.0,4247.0,1190.0,4128.0,,23488.0,,,
2006,106040962,Butte,1531 ESPLANADE,CHICO,95926,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,208,,9202.0,9354.0,1.0,1037.0,2099.0,3593.0,2096.0,2333.0,2106.0,1663.0,1425.0,2013.0,192.0,,167.0,382.0,1595.0,79.0,750.0,109.0,15475.0,98.0,124.0,61.0,1.0,26.0,3.0,17822.0,145.0,264.0,3.0,5989.0,747.0,8379.0,,18557.0,,,
2006,106050932,Calaveras,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,48,,4451.0,4763.0,,914.0,1304.0,1159.0,1138.0,1281.0,1186.0,763.0,667.0,660.0,145.0,,37.0,94.0,438.0,24.0,77.0,128.0,8419.0,202.0,195.0,27.0,1.0,,3.0,8670.0,46.0,10.0,1963.0,1982.0,378.0,3297.0,,9217.0,,,
2006,106060870,Colusa,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,42,,2693.0,2782.0,,852.0,715.0,779.0,683.0,608.0,525.0,365.0,324.0,365.0,259.0,,59.0,74.0,1982.0,70.0,39.0,4.0,3247.0,178.0,15.0,11.0,,1.0,,5227.0,,28.0,1580.0,1059.0,564.0,1546.0,,5475.0,,,
2006,106070904,Contra Costa,2000 VALE ROAD,SAN PABLO,94806,General Acute Care,District,,Basic,,NO,247,,15514.0,20770.0,,4208.0,4055.0,6391.0,5245.0,5652.0,4219.0,2290.0,1441.0,1595.0,1188.0,,2241.0,14148.0,9124.0,58.0,916.0,180.0,9617.0,387.0,490.0,42.0,71.0,9.0,17.0,34847.0,92.0,107.0,5906.0,5630.0,1421.0,14604.0,,36284.0,,,
2006,106070924,Contra Costa,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care,City and/or County,,Basic,,NO,123,,17895.0,19890.0,2.0,3659.0,3254.0,8358.0,6039.0,7009.0,4775.0,1988.0,740.0,414.0,1551.0,,1896.0,5058.0,13058.0,235.0,1448.0,81.0,16011.0,202.0,433.0,18.0,1.0,1.0,,36228.0,824.0,80.0,13335.0,2293.0,9774.0,1656.0,,37787.0,,,
2006,106070934,Contra Costa,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,145,,18765.0,24438.0,8.0,7025.0,5957.0,7760.0,6075.0,6241.0,3486.0,1949.0,1542.0,1384.0,1792.0,,1126.0,9175.0,11071.0,52.0,1944.0,54.0,19789.0,1988.0,466.0,89.0,,1.0,,40628.0,26.0,2.0,15763.0,5193.0,1565.0,13064.0,,43211.0,,,
2006,106070988,Contra Costa,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,324,,16707.0,20567.0,,4388.0,4220.0,4908.0,4968.0,5298.0,4069.0,2423.0,2455.0,3650.0,895.0,,1516.0,1717.0,1776.0,11.0,3018.0,1106.0,28130.0,201.0,141.0,58.0,5.0,1.0,,36402.0,119.0,342.0,1272.0,6994.0,2346.0,23716.0,,37274.0,,,
2006,106070990,Contra Costa,1425 SOUTH MAIN STREET,WALNUT CREEK,94596-5300,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,233,,13543.0,18242.0,1.0,2217.0,2589.0,3824.0,3822.0,4636.0,4245.0,3152.0,3211.0,3511.0,579.0,,2030.0,1800.0,3307.0,39.0,2364.0,3030.0,19216.0,357.0,549.0,56.0,11.0,61.0,16.0,29540.0,185.0,199.0,643.0,8055.0,21.0,21738.0,,31786.0,,,
2006,106071018,Contra Costa,2540 EAST STREET,CONCORD,94520,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,254,,16507.0,21547.0,1.0,3825.0,4026.0,5889.0,5405.0,6605.0,4483.0,2464.0,2206.0,2332.0,820.0,,792.0,4373.0,6626.0,35.0,5048.0,685.0,20496.0,438.0,151.0,98.0,,1.0,,36975.0,344.0,34.0,9093.0,7571.0,1832.0,13843.0,,38055.0,,,
2006,106074017,Contra Costa,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care,City and/or County,,Basic,,NO,123,,7288.0,8095.0,,1984.0,1992.0,1808.0,2246.0,2565.0,1991.0,1073.0,607.0,853.0,264.0,,837.0,506.0,737.0,62.0,626.0,102.0,12513.0,108.0,154.0,27.0,1.0,7.0,,15035.0,11.0,16.0,200.0,1942.0,843.0,11230.0,,15383.0,,,
2006,106074093,Contra Costa,901 NEVIN,RICHMOND,94804,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,50,,11908.0,15507.0,10.0,2402.0,2829.0,4402.0,3664.0,4716.0,4190.0,1964.0,1399.0,1397.0,462.0,,895.0,6423.0,2674.0,34.0,293.0,14697.0,2409.0,1147.0,482.0,71.0,,,,25356.0,,27.0,3493.0,2970.0,836.0,12804.0,,27425.0,,,
2006,106084001,Del Norte,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,59,,8388.0,9737.0,,1560.0,1869.0,2904.0,2283.0,3091.0,2017.0,1500.0,1245.0,1192.0,464.0,,172.0,123.0,897.0,667.0,91.0,29.0,16146.0,271.0,117.0,30.0,,2.0,86.0,17585.0,2.0,9.0,7528.0,4063.0,779.0,4009.0,,18125.0,,,
2006,106090793,El Dorado,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,73,,8697.0,8331.0,,1680.0,2233.0,3585.0,2470.0,2844.0,1882.0,967.0,601.0,381.0,385.0,,299.0,219.0,717.0,21.0,1914.0,179.0,13679.0,1.0,456.0,9.0,,1.0,82.0,16262.0,5.0,5.0,4536.0,1756.0,847.0,7046.0,,17028.0,,,
2006,106090933,El Dorado,1100 MARSHALL WAY,PLACERVILLE,95667,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,91,,10049.0,12089.0,1.0,2439.0,2798.0,3550.0,3021.0,3116.0,2346.0,1386.0,1387.0,1589.0,507.0,,111.0,143.0,1610.0,92.0,105.0,76.0,20002.0,585.0,1085.0,49.0,77.0,16.0,,20046.0,72.0,135.0,7885.0,4163.0,752.0,8163.0,,22139.0,,,
2006,106100005,Fresno,2755 HERNDON AVENUE,CLOVIS,93612,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,109,,9146.0,12292.0,,2021.0,2881.0,4276.0,3424.0,2968.0,2194.0,1267.0,946.0,1073.0,388.0,,802.0,702.0,5720.0,285.0,,152.0,13777.0,217.0,,39.0,,,,21082.0,22.0,7.0,5053.0,2496.0,1434.0,9859.0,,21438.0,,,
2006,106100697,Fresno,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care,District,,Standby,,NO,24,,3890.0,3135.0,,1097.0,898.0,1256.0,993.0,1065.0,733.0,314.0,229.0,174.0,266.0,,44.0,255.0,4192.0,1.0,113.0,14.0,2406.0,424.0,176.0,19.0,,1.0,,5748.0,,20.0,2230.0,725.0,1418.0,1572.0,,7025.0,,,
2006,106100717,Fresno,2823 FRESNO AND R STREETS,FRESNO,93721,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,426,,18848.0,26423.0,,4921.0,5968.0,9231.0,6847.0,6497.0,4287.0,2373.0,1733.0,1743.0,1671.0,,2035.0,7260.0,24971.0,454.0,,199.0,10352.0,753.0,,137.0,,8.0,,43870.0,177.0,38.0,23991.0,6112.0,2218.0,5194.0,,45271.0,,,
2006,106100745,Fresno,1200 SMITH STREET,KINGSBURG,93631,General Acute Care,District,,Standby,,NO,15,,2709.0,3002.0,1.0,1645.0,903.0,862.0,724.0,577.0,266.0,160.0,102.0,118.0,355.0,,6.0,,3412.0,,105.0,1127.0,1062.0,,,1.0,,,,1117.0,,,253.0,62.0,4610.0,608.0,,5712.0,,,
2006,106100797,Fresno,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care,District,,Standby,,NO,44,,7471.0,8613.0,,3470.0,2457.0,2571.0,1860.0,1570.0,1021.0,684.0,636.0,751.0,1064.0,,119.0,40.0,3878.0,9.0,331.0,82.0,11625.0,390.0,586.0,26.0,,2.0,,14961.0,,33.0,7369.0,1994.0,267.0,2899.0,,16084.0,,,
2006,106100822,Fresno,445 SOUTH CEDAR AVENUE,FRESNO,93702,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I,Comprehensive,,YES,249,,21679.0,15406.0,2.0,1638.0,3735.0,8369.0,6921.0,8253.0,5104.0,1822.0,673.0,293.0,279.0,,1027.0,5122.0,19253.0,431.0,,98.0,11156.0,285.0,,151.0,,2.0,,32959.0,2426.0,5.0,12134.0,2638.0,10042.0,2093.0,,37087.0,,,
2006,106100899,Fresno,1303 EAST HERNDON AVENUE,FRESNO,93710,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,436,,18659.0,28060.0,1.0,3178.0,4891.0,9286.0,6617.0,6330.0,5198.0,3327.0,3083.0,4002.0,808.0,,1444.0,3953.0,13145.0,99.0,921.0,455.0,26703.0,329.0,247.0,98.0,,1.0,,45658.0,18.0,295.0,14945.0,10485.0,2015.0,14451.0,,46720.0,,,
2006,106104062,Fresno,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,169,,9291.0,11567.0,6.0,1768.0,2298.0,2453.0,2304.0,2765.0,2598.0,2043.0,2352.0,1986.0,297.0,,695.0,1579.0,5789.0,73.0,533.0,1885.0,10310.0,163.0,265.0,34.0,2.0,57.0,9.0,19992.0,37.0,85.0,316.0,5239.0,594.0,13293.0,,20864.0,,,
2006,106110889,Glenn,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,49,,2169.0,2719.0,,618.0,699.0,766.0,634.0,732.0,447.0,316.0,239.0,285.0,152.0,,93.0,50.0,788.0,89.0,28.0,1.0,3839.0,308.0,43.0,10.0,,,,4320.0,44.0,44.0,1793.0,878.0,182.0,1133.0,,4888.0,,,
2006,106121002,Humboldt,3800 JANES ROAD,ARCATA,95521,General Acute Care,Investor - Corporation,,Basic,,NO,78,,7802.0,8071.0,,1297.0,2064.0,3546.0,2257.0,2341.0,1815.0,880.0,755.0,700.0,218.0,,42.0,217.0,340.0,704.0,13.0,,14557.0,170.0,666.0,21.0,,,,14892.0,,,4166.0,3122.0,1284.0,4161.0,,15873.0,,,
2006,106121031,Humboldt,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care,District,,Standby,,NO,9,,1342.0,1040.0,,160.0,287.0,429.0,343.0,403.0,371.0,156.0,99.0,110.0,24.0,,22.0,28.0,78.0,79.0,5.0,50.0,2120.0,,26.0,5.0,,,,2146.0,4.0,62.0,573.0,488.0,189.0,402.0,,2382.0,,,
2006,106121051,Humboldt,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,35,,5194.0,6366.0,,1251.0,1533.0,1931.0,1506.0,1730.0,1320.0,698.0,595.0,710.0,286.0,,33.0,54.0,705.0,178.0,171.0,92.0,10327.0,266.0,60.0,23.0,1.0,,,11103.0,57.0,47.0,3834.0,2369.0,985.0,2861.0,,11560.0,,,
2006,106121080,Humboldt,2700 DOLBEER STREET,EUREKA,95501,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,146,,9706.0,11273.0,,1501.0,2259.0,3850.0,3013.0,3381.0,2649.0,1501.0,1197.0,1191.0,437.0,,252.0,485.0,698.0,738.0,404.0,239.0,18163.0,88.0,100.0,61.0,,,,20216.0,297.0,201.0,6913.0,4803.0,2045.0,4580.0,,20979.0,,,
2006,106130699,Imperial,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care,City and/or County,Level IV,Basic,,NO,165,,16816.0,18041.0,1.0,5379.0,4941.0,4997.0,4058.0,4143.0,3326.0,2259.0,2327.0,1883.0,1545.0,,151.0,851.0,27497.0,24.0,252.0,91.0,5992.0,308.0,1577.0,79.0,,,,32514.0,1.0,1.0,13642.0,6186.0,2154.0,8805.0,,34858.0,,,
2006,106130760,Imperial,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care,District,Level IV,Basic,,NO,107,,16243.0,18994.0,,5936.0,5384.0,5469.0,4813.0,4311.0,3210.0,1746.0,1533.0,994.0,1841.0,,85.0,774.0,26251.0,37.0,127.0,236.0,7727.0,506.0,291.0,30.0,,1.0,,33746.0,,34.0,14478.0,4488.0,2483.0,10032.0,,35237.0,,,
2006,106141273,Inyo,150 PIONEER LANE,BISHOP,93514,General Acute Care,District,,Basic,,NO,25,,3140.0,2972.0,1.0,600.0,850.0,789.0,686.0,820.0,785.0,509.0,521.0,428.0,125.0,,42.0,24.0,766.0,599.0,34.0,45.0,4603.0,132.0,24.0,14.0,,1.0,,5920.0,,6.0,1258.0,1403.0,333.0,2296.0,,6113.0,,,
2006,106141338,Inyo,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care,District,,Standby,,NO,4,,943.0,604.0,,133.0,177.0,183.0,130.0,233.0,338.0,148.0,96.0,78.0,31.0,,8.0,2.0,122.0,53.0,29.0,369.0,964.0,22.0,10.0,9.0,,,103.0,1400.0,,2.0,329.0,238.0,164.0,605.0,,1547.0,,,
2006,106150706,Kern,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,111,,8313.0,8696.0,,3654.0,2490.0,2803.0,2048.0,1897.0,1156.0,663.0,588.0,355.0,1356.0,,663.0,329.0,12954.0,27.0,1499.0,255.0,1283.0,312.0,46.0,50.0,,183.0,270.0,16116.0,,27.0,8705.0,1416.0,1286.0,2615.0,,17010.0,,,
2006,106150722,Kern,420 - 34TH STREET,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,283,,10661.0,13658.0,2.0,4050.0,3227.0,3970.0,2775.0,2748.0,2167.0,1372.0,1222.0,1040.0,1750.0,,293.0,2431.0,9753.0,19.0,644.0,65.0,11116.0,232.0,356.0,71.0,1.0,1.0,1.0,23587.0,20.0,50.0,9903.0,3884.0,261.0,6975.0,,24321.0,,,
2006,106150736,Kern,1830 FLOWER STREET,BAKERSFIELD,93305-4197,General Acute Care,City and/or County,Level II,Basic,,YES,197,,21798.0,19298.0,,4461.0,6045.0,8940.0,6483.0,6870.0,4262.0,1399.0,400.0,187.0,2049.0,,343.0,4592.0,7178.0,85.0,14986.0,227.0,13685.0,353.0,5679.0,149.0,25.0,,,34816.0,,,16859.0,1954.0,4120.0,4373.0,,41096.0,,,
2006,106150737,Kern,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care,District,,Standby,,NO,27,,2595.0,2760.0,,373.0,708.0,584.0,449.0,827.0,814.0,567.0,515.0,433.0,85.0,,312.0,22.0,224.0,36.0,2.0,434.0,4325.0,263.0,202.0,38.0,,3.0,,4389.0,11.0,2.0,1628.0,1483.0,403.0,1357.0,,5355.0,,,
2006,106150761,Kern,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,144,,16200.0,21158.0,,4427.0,4896.0,6933.0,5696.0,5028.0,3730.0,1994.0,1653.0,1605.0,1396.0,,821.0,3764.0,12185.0,48.0,504.0,91.0,19945.0,637.0,386.0,138.0,1.0,1.0,5.0,36144.0,2.0,44.0,8490.0,5563.0,543.0,17640.0,,37358.0,,,
2006,106150775,Kern,901 OLIVE DRIVE,BAKERSFIELD,93308,General Acute Care,District,,0,,NO,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,106150782,Kern,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,80,,6875.0,8190.0,1.0,1792.0,1956.0,2672.0,1843.0,2032.0,1698.0,1071.0,899.0,632.0,470.0,1.0,239.0,939.0,1619.0,13.0,207.0,108.0,11941.0,147.0,38.0,14.0,,,,14864.0,1.0,1.0,4350.0,2617.0,2551.0,3825.0,,15066.0,,,
2006,106150788,Kern,2615 EYE STREET,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,178,,12799.0,16992.0,,5868.0,4100.0,5214.0,3692.0,3627.0,2246.0,1271.0,882.0,759.0,2131.0,1.0,130.0,4225.0,11312.0,41.0,4032.0,46.0,10005.0,172.0,572.0,47.0,,1.0,,28734.0,,185.0,7517.0,3491.0,926.0,12858.0,,29791.0,,,
2006,106150808,Kern,115 WEST E STREET,TEHACHAPI,93561,General Acute Care,District,,Standby,,NO,28,,4526.0,4974.0,1.0,1409.0,1413.0,1273.0,1152.0,1266.0,947.0,673.0,608.0,433.0,327.0,,51.0,334.0,1548.0,43.0,,327.0,7198.0,171.0,88.0,33.0,,,1.0,8777.0,,2.0,2009.0,1641.0,1096.0,399.0,,9501.0,,,
2006,106154101,Kern,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care,Investor - Corporation,,Basic,,NO,47,,2747.0,3520.0,,159.0,321.0,571.0,691.0,1024.0,1030.0,823.0,879.0,735.0,34.0,,29.0,352.0,1094.0,4.0,92.0,26.0,4670.0,64.0,184.0,42.0,7.0,,,5931.0,9.0,25.0,1215.0,2387.0,77.0,2061.0,,6267.0,,,
2006,106160702,Kings,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care,District,,Standby,,NO,32,,2617.0,3212.0,,1028.0,853.0,934.0,886.0,803.0,516.0,242.0,157.0,76.0,333.0,1.0,5.0,232.0,3432.0,7.0,30.0,1249.0,874.0,111.0,16.0,8.0,,,2.0,5540.0,,28.0,2405.0,644.0,237.0,1168.0,,5829.0,,,
