,datayear,oshpd_id9,COUNTY,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,TYPE_LIC,TYPE_CNTRL,TRAUMA_CTR,ED_LIC_LEVL_BEGIN,RURAL_HOSPITAL_FLAG,TEACH_HOSP,GAC_BED_LIC_SUBTOTL,MSSA_DESIGNATION,Sex_Male,Sex_Female,Sex_Unknown,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Island,Black,Hispanic,Native_American_Eski,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,Died,Hospice_Care,Home_Health_Service,Residential_Care_Facility,Routine,Psychiatric_Care,SN_IC_Care,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,ED_Visit,All_Other,English,Spanish
12,2008,106014132, Alameda,39400 PASEO PADRE PARKWAY,FREMONT,94538,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,106,,8643.0,10726.0,,2154.0,1969.0,2557.0,2636.0,2791.0,2470.0,1754.0,1437.0,1229.0,372.0,,4295.0,1544.0,4028.0,33.0,639.0,355.0,8475.0,109.0,211.0,11.0,6.0,17.0,5.0,18512.0,197.0,33.0,1218.0,3479.0,202.0,13406.0,,19369.0,,,
13,2008,106034002, Amador,200 MISSION BLVD,JACKSON,95642,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,42,,7010.0,8031.0,1.0,1392.0,1730.0,2132.0,1776.0,2309.0,2137.0,1198.0,1010.0,1053.0,304.0,1.0,69.0,77.0,453.0,96.0,35.0,8.0,14304.0,450.0,87.0,24.0,,,,14442.0,39.0,,3824.0,3231.0,1009.0,4955.0,,15042.0,,,
14,2008,106040802, Butte,240 SPRUCE STREET,GRIDLEY,95948,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,24,,3503.0,4182.0,,1114.0,1032.0,1016.0,979.0,1000.0,671.0,497.0,568.0,611.0,197.0,,25.0,51.0,1487.0,36.0,174.0,17.0,5895.0,,,,,,,7675.0,,,3161.0,1873.0,210.0,1672.0,,7685.0,,,
15,2008,106040875, Butte,5974 PENTZ ROAD,PARADISE,95969,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,101,,6469.0,8211.0,1.0,1188.0,1477.0,2019.0,1705.0,2063.0,1914.0,1269.0,1148.0,1593.0,304.0,1.0,50.0,87.0,339.0,,6.0,78.0,14121.0,196.0,235.0,39.0,1.0,23.0,1.0,13998.0,,5.0,5402.0,4419.0,379.0,3228.0,,14681.0,,,
16,2008,106040937, Butte,2767 OLIVE HIGHWAY,OROVILLE,95966,General Acute Care,Non-Profit Corporation (incl. Church-related),Level III,Basic,,NO,133,,9931.0,12559.0,1.0,2161.0,2615.0,3797.0,3128.0,3948.0,2819.0,1525.0,959.0,907.0,632.0,,577.0,633.0,1489.0,743.0,279.0,9.0,18761.0,209.0,380.0,48.0,,,2.0,21556.0,278.0,18.0,10731.0,4295.0,1206.0,3868.0,,22491.0,,,
17,2008,106040962, Butte,1531 ESPLANADE,CHICO,95926,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,208,,9749.0,10282.0,2.0,1240.0,2271.0,4248.0,2315.0,2564.0,2236.0,1736.0,1340.0,1803.0,280.0,,209.0,557.0,2095.0,173.0,812.0,88.0,16099.0,99.0,221.0,63.0,1.0,10.0,1.0,19062.0,254.0,308.0,1882.0,5484.0,1266.0,8109.0,,20033.0,,,
18,2008,106050932, Calaveras,768 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,48,,4133.0,4801.0,1.0,946.0,1239.0,1198.0,1056.0,1203.0,1148.0,821.0,586.0,596.0,145.0,,52.0,93.0,448.0,24.0,53.0,147.0,8121.0,240.0,159.0,28.0,1.0,,2.0,8429.0,68.0,3.0,2043.0,1852.0,326.0,2947.0,,8938.0,,,
19,2008,106060870, Colusa,199 EAST WEBSTER STREET,COLUSA,95932,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,42,,2519.0,2799.0,,779.0,741.0,786.0,622.0,624.0,504.0,354.0,335.0,348.0,224.0,1.0,42.0,80.0,1968.0,71.0,41.0,5.0,3111.0,215.0,33.0,6.0,,4.0,,5006.0,32.0,21.0,1553.0,1011.0,463.0,1607.0,,5318.0,,,
20,2008,106070904, Contra Costa,2000 VALE ROAD,SAN PABLO,94806,General Acute Care,District,,Basic,,NO,189,,13964.0,18891.0,,3664.0,3647.0,6191.0,4434.0,5088.0,4073.0,2179.0,1397.0,1362.0,816.0,4.0,2093.0,12791.0,8442.0,21.0,975.0,71.0,8462.0,443.0,675.0,75.0,17.0,2.0,13.0,31102.0,112.0,100.0,5179.0,5281.0,1272.0,13209.0,,32855.0,,,
21,2008,106070924, Contra Costa,2500 ALHAMBRA AVENUE,MARTINEZ,94553,General Acute Care,City and/or County,,Basic,,NO,123,,22901.0,24894.0,,3801.0,4535.0,10404.0,7794.0,8771.0,6935.0,2700.0,953.0,443.0,1459.0,,2567.0,7172.0,15280.0,287.0,2229.0,169.0,20091.0,477.0,438.0,21.0,,,,40183.0,6574.0,101.0,19066.0,3590.0,13718.0,3223.0,,47795.0,,,
22,2008,106070934, Contra Costa,3901 LONE TREE WAY,ANTIOCH,94509,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,145,,18442.0,25043.0,1.0,7272.0,5980.0,7976.0,5962.0,5999.0,3777.0,1948.0,1399.0,1223.0,1948.0,2.0,1547.0,10372.0,12063.0,37.0,711.0,130.0,18626.0,717.0,643.0,60.0,,,,41862.0,192.0,,18834.0,5265.0,1338.0,10479.0,,43486.0,,,
23,2008,106070988, Contra Costa,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,94598,General Acute Care,Non-Profit Corporation (incl. Church-related),Level II,Basic,,NO,327,,15709.0,19769.0,,3699.0,3852.0,4455.0,4465.0,4887.0,3915.0,2855.0,2614.0,4037.0,699.0,,1411.0,1554.0,1921.0,14.0,3382.0,712.0,26484.0,306.0,133.0,67.0,26.0,21.0,,34355.0,165.0,399.0,1343.0,7106.0,2153.0,22382.0,,35478.0,,,
24,2008,106070990, Contra Costa,1425 SOUTH MAIN STREET,WALNUT CREEK, 94596-5300,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,233,,11304.0,15282.0,1.0,1557.0,1915.0,2861.0,2848.0,3505.0,3673.0,3053.0,2903.0,3892.0,380.0,,2186.0,1320.0,2738.0,43.0,552.0,801.0,18947.0,151.0,434.0,52.0,25.0,41.0,17.0,24911.0,234.0,314.0,520.0,8101.0,127.0,16968.0,,26587.0,,,
25,2008,106071018, Contra Costa,2540 EAST STREET,CONCORD,94520,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,254,,16901.0,21815.0,1.0,4422.0,3981.0,6081.0,5316.0,6471.0,4734.0,2674.0,1966.0,2188.0,881.0,3.0,901.0,4527.0,8168.0,31.0,5222.0,1018.0,18850.0,827.0,256.0,84.0,6.0,62.0,,36690.0,517.0,262.0,11091.0,7940.0,1700.0,11764.0,,38717.0,,,
26,2008,106074017, Contra Costa,6001 NORRIS CANYON ROAD,SAN RAMON,94583,General Acute Care,City and/or County,,Basic,,NO,123,,7005.0,7832.0,,1911.0,1851.0,1672.0,1910.0,2354.0,1976.0,1248.0,749.0,934.0,232.0,,969.0,543.0,548.0,23.0,981.0,118.0,11655.0,66.0,170.0,8.0,2.0,1.0,,14545.0,13.0,14.0,256.0,2221.0,612.0,10452.0,,14837.0,,,
27,2008,106074093, Contra Costa,901 NEVIN,RICHMOND,94804,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,50,,10318.0,13899.0,4.0,2209.0,2439.0,3859.0,3188.0,3807.0,3664.0,2001.0,1277.0,1283.0,474.0,20.0,1675.0,10882.0,5288.0,34.0,921.0,517.0,4904.0,288.0,496.0,37.0,5.0,4.0,3.0,22499.0,157.0,35.0,4090.0,3603.0,275.0,11442.0,,24221.0,,,
28,2008,106074097, Contra Costa,4501 SAND CREEK ROAD,ANTIOCH,94531,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,150,,6808.0,9773.0,1.0,1499.0,1697.0,1932.0,2116.0,2560.0,2294.0,1667.0,1287.0,1165.0,365.0,,972.0,2800.0,3198.0,26.0,520.0,1159.0,7907.0,134.0,188.0,30.0,16.0,26.0,8.0,15755.0,79.0,56.0,1150.0,3442.0,33.0,11086.0,,16582.0,,,
29,2008,106084001, Del Norte,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,59,,8750.0,9307.0,,1397.0,1704.0,2960.0,2274.0,2890.0,2380.0,1628.0,1209.0,1219.0,396.0,,244.0,121.0,862.0,745.0,73.0,30.0,15982.0,426.0,82.0,36.0,,,109.0,17402.0,,2.0,7510.0,4391.0,766.0,3675.0,,18057.0,,,
30,2008,106090793, El Dorado,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,71,,8209.0,8013.0,,1616.0,1951.0,3421.0,2150.0,2424.0,2181.0,1081.0,588.0,449.0,361.0,,301.0,232.0,821.0,14.0,1922.0,53.0,12879.0,5.0,476.0,23.0,,44.0,52.0,15355.0,,,4364.0,1932.0,767.0,6530.0,,16222.0,,,
31,2008,106090933, El Dorado,1100 MARSHALL WAY,PLACERVILLE,95667,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,91,,9774.0,12032.0,,2117.0,2640.0,3608.0,2680.0,2994.0,2588.0,1607.0,1397.0,1671.0,504.0,,100.0,145.0,1731.0,97.0,126.0,46.0,19561.0,698.0,1326.0,51.0,55.0,8.0,1.0,19487.0,46.0,98.0,7551.0,4363.0,687.0,7830.0,,21806.0,,,
32,2008,106100005, Fresno,2755 HERNDON AVENUE,CLOVIS,93612,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,109,,10195.0,14515.0,,2228.0,3133.0,4971.0,4005.0,3467.0,2661.0,1576.0,1040.0,1198.0,431.0,,905.0,1061.0,7373.0,357.0,,76.0,14938.0,213.0,,34.0,,6.0,,24296.0,84.0,11.0,7018.0,3517.0,1008.0,10074.0,,24710.0,,,
33,2008,106100697, Fresno,1191 PHELPS AVENUE,COALINGA,93210,General Acute Care,District,,Standby,,NO,24,,4905.0,3758.0,,1363.0,976.0,1400.0,1284.0,1253.0,1089.0,430.0,295.0,216.0,355.0,2.0,94.0,507.0,4800.0,15.0,56.0,22.0,3169.0,638.0,251.0,19.0,,,,7560.0,,27.0,1255.0,2225.0,2026.0,2001.0,,8663.0,,,
34,2008,106100717, Fresno,2823 FRESNO AND R STREETS,FRESNO,93721,General Acute Care,Non-Profit Corporation (incl. Church-related),Level I,Comprehensive,,NO,459,,36315.0,35268.0,1.0,6532.0,8459.0,15126.0,11705.0,12651.0,8624.0,3497.0,1753.0,1427.0,1804.0,6.0,2807.0,10487.0,39339.0,955.0,,94.0,17902.0,336.0,,238.0,,9.0,,68834.0,1816.0,91.0,32220.0,7177.0,10443.0,6498.0,,71584.0,,,
35,2008,106100745, Fresno,1200 SMITH STREET,KINGSBURG,93631,General Acute Care,District,,Standby,,NO,15,,237.0,251.0,,142.0,84.0,66.0,56.0,52.0,22.0,19.0,7.0,9.0,31.0,,,1.0,356.0,,,20.0,111.0,,,,,,,487.0,,,104.0,21.0,7.0,255.0,,488.0,,,
36,2008,106100797, Fresno,372 WEST CYPRESS AVENUE,REEDLEY,93654,General Acute Care,District,,Standby,,NO,44,,7300.0,8712.0,,3545.0,2484.0,2743.0,1847.0,1589.0,1037.0,648.0,541.0,567.0,1010.0,1.0,96.0,43.0,4571.0,5.0,656.0,100.0,10541.0,402.0,740.0,30.0,,,,14741.0,,12.0,8279.0,1678.0,259.0,2647.0,,16012.0,,,
37,2008,106100899, Fresno,1303 EAST HERNDON AVENUE,FRESNO,93710,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,436,,20927.0,32460.0,1.0,4318.0,5838.0,10493.0,7592.0,6999.0,5591.0,3770.0,3422.0,4319.0,1046.0,,1717.0,5008.0,16339.0,94.0,933.0,495.0,28802.0,286.0,322.0,109.0,,,,52127.0,226.0,178.0,19863.0,11766.0,1646.0,14235.0,,53388.0,,,
38,2008,106104047, Fresno,6125 NORTH FRESNO STREET,FRESNO,93710,General Acute Care,Investor - Partnership,,0,,NO,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2008,106104062, Fresno,7300 NORTH FRESNO STREET,FRESNO,93720,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,169,,8131.0,10464.0,,1751.0,2187.0,2119.0,2006.0,2325.0,2265.0,1827.0,1987.0,1835.0,293.0,,934.0,1421.0,6076.0,77.0,253.0,76.0,9758.0,83.0,326.0,26.0,8.0,14.0,9.0,17588.0,143.0,134.0,227.0,4878.0,299.0,12016.0,,18595.0,,,
40,2008,106110889, Glenn,1133 WEST SYCAMORE STREET,WILLOWS,95988,General Acute Care,Non-Profit Corporation (incl. Church-related),Level IV,Standby,,NO,47,,2284.0,2643.0,,536.0,649.0,872.0,553.0,732.0,550.0,378.0,278.0,261.0,117.0,1.0,106.0,72.0,831.0,76.0,32.0,7.0,3803.0,282.0,51.0,7.0,,,,4496.0,61.0,27.0,1838.0,918.0,211.0,996.0,,4927.0,,,
41,2008,106121002, Humboldt,3800 JANES ROAD,ARCATA,95521,General Acute Care,Investor - Corporation,,Basic,,NO,78,,7558.0,8053.0,,1409.0,2044.0,3522.0,2295.0,1972.0,1824.0,999.0,683.0,599.0,264.0,,80.0,244.0,399.0,858.0,48.0,,13982.0,179.0,569.0,23.0,,1.0,,14732.0,,,3885.0,2885.0,1110.0,4571.0,,15611.0,,,
42,2008,106121031, Humboldt,733 CEDAR STREET,GARBERVILLE,95542,General Acute Care,District,,Standby,,NO,9,,1409.0,1238.0,,171.0,287.0,431.0,387.0,398.0,444.0,211.0,128.0,154.0,36.0,,32.0,28.0,83.0,71.0,17.0,64.0,2352.0,19.0,47.0,7.0,,,,2368.0,15.0,6.0,707.0,580.0,86.0,475.0,,2647.0,,,
43,2008,106121051, Humboldt,3300 RENNER DRIVE,FORTUNA,95540,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,35,,5152.0,6312.0,,1197.0,1489.0,1998.0,1474.0,1584.0,1405.0,754.0,541.0,769.0,253.0,,28.0,65.0,668.0,232.0,265.0,109.0,10097.0,280.0,82.0,27.0,3.0,,,10960.0,65.0,42.0,3695.0,2497.0,893.0,2744.0,,11464.0,,,
44,2008,106121080, Humboldt,2700 DOLBEER STREET,EUREKA,95501,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,146,,9413.0,10275.0,,1551.0,1947.0,3345.0,2902.0,2954.0,2660.0,1559.0,1188.0,1190.0,392.0,,282.0,477.0,668.0,610.0,422.0,444.0,16785.0,221.0,83.0,54.0,1.0,,,18833.0,303.0,179.0,5888.0,4850.0,1943.0,4184.0,,19688.0,,,
45,2008,106130699, Imperial,1415 ROSS AVENUE,EL CENTRO,92243,General Acute Care,City and/or County,Level IV,Basic,,NO,165,,18265.0,20439.0,,6027.0,5221.0,5464.0,4305.0,4525.0,3991.0,2794.0,2558.0,2144.0,1675.0,,142.0,952.0,30943.0,24.0,298.0,134.0,6211.0,614.0,631.0,76.0,,,,37193.0,6.0,4.0,16691.0,7360.0,1812.0,9209.0,,38704.0,,,
46,2008,106130760, Imperial,207 WEST LEGION ROAD,BRAWLEY,92227,General Acute Care,District,Level IV,Basic,,NO,107,,15746.0,19007.0,1.0,6135.0,4963.0,5797.0,4562.0,4130.0,3188.0,1707.0,1482.0,1031.0,1757.0,2.0,79.0,709.0,26647.0,15.0,289.0,417.0,6598.0,429.0,469.0,29.0,1.0,,,33444.0,,58.0,14935.0,4251.0,1718.0,10295.0,,34754.0,,,
47,2008,106141273, Inyo,150 PIONEER LANE,BISHOP,93514,General Acute Care,District,,Basic,,NO,25,,3338.0,3134.0,,614.0,852.0,826.0,654.0,862.0,833.0,653.0,484.0,561.0,133.0,,38.0,38.0,855.0,624.0,18.0,44.0,4855.0,118.0,29.0,13.0,,2.0,2.0,6284.0,,5.0,1498.0,1536.0,371.0,2192.0,,6472.0,,,
48,2008,106141338, Inyo,501 EAST LOCUST STREET,LONE PINE,93545,General Acute Care,District,,Standby,,NO,4,,754.0,644.0,,113.0,171.0,160.0,96.0,217.0,197.0,175.0,129.0,108.0,31.0,1.0,12.0,,138.0,46.0,21.0,421.0,760.0,96.0,13.0,6.0,,,62.0,1190.0,1.0,15.0,245.0,345.0,135.0,461.0,,1398.0,,,
49,2008,106150706, Kern,1401 GARCES HIGHWAY,DELANO,93215,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,111,,8891.0,9143.0,3.0,3937.0,2484.0,2757.0,2283.0,1987.0,1329.0,954.0,609.0,454.0,1243.0,,622.0,487.0,13861.0,22.0,1201.0,154.0,1690.0,204.0,,44.0,,,311.0,17437.0,,25.0,8570.0,1742.0,1724.0,2868.0,,18037.0,,,
50,2008,106150722, Kern,420 - 34TH STREET,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,397,,14785.0,20657.0,2.0,7113.0,5012.0,6009.0,3997.0,3737.0,2755.0,1752.0,1269.0,1052.0,2747.0,1.0,402.0,3864.0,16319.0,32.0,793.0,22.0,14012.0,239.0,233.0,71.0,6.0,,1.0,34859.0,5.0,9.0,18123.0,4421.0,526.0,8099.0,,35444.0,,,
51,2008,106150736, Kern,1830 FLOWER STREET,BAKERSFIELD, 93305-4197,General Acute Care,City and/or County,Level II,Basic,,YES,197,,22840.0,20160.0,,4642.0,5969.0,9157.0,6521.0,7371.0,5167.0,1696.0,406.0,176.0,1895.0,,310.0,4854.0,7324.0,83.0,15796.0,254.0,14379.0,755.0,6678.0,138.0,24.0,,,35134.0,,,19839.0,2133.0,3463.0,6438.0,,43000.0,,,
52,2008,106150737, Kern,6412 LAUREL AVENUE,LAKE ISABELLA,93240,General Acute Care,District,,Standby,,NO,27,,3045.0,3244.0,,509.0,894.0,759.0,583.0,828.0,946.0,683.0,524.0,473.0,88.0,2.0,20.0,32.0,327.0,36.0,21.0,391.0,5462.0,,,,,248.0,,5671.0,,2.0,2028.0,1823.0,221.0,1323.0,,6289.0,,,
53,2008,106150761, Kern,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,144,,16113.0,21573.0,3.0,4813.0,4951.0,7037.0,5630.0,5066.0,3788.0,2108.0,1535.0,1508.0,1253.0,,793.0,4175.0,13689.0,69.0,539.0,84.0,18340.0,676.0,520.0,136.0,3.0,,1.0,36307.0,7.0,37.0,10610.0,5496.0,691.0,15614.0,,37689.0,,,
54,2008,106150782, Kern,1081 NORTH CHINA LAKE BLVD.,RIDGECREST,93555,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,55,,8204.0,10126.0,2.0,2388.0,2431.0,3226.0,2422.0,2297.0,1886.0,1269.0,1089.0,794.0,530.0,,268.0,1098.0,2069.0,15.0,309.0,199.0,14374.0,291.0,102.0,41.0,,1.0,,17870.0,15.0,4.0,5606.0,3062.0,2124.0,5265.0,,18332.0,,,
55,2008,106150788, Kern,2615 CHESTER AVENUE,BAKERSFIELD,93301,General Acute Care,Non-Profit Corporation (incl. Church-related),,Basic,,NO,299,,12966.0,16300.0,,5238.0,3792.0,5052.0,3795.0,3679.0,2573.0,1374.0,907.0,757.0,2097.0,2.0,150.0,3829.0,13792.0,66.0,1293.0,40.0,10096.0,250.0,671.0,24.0,3.0,8.0,1.0,28019.0,17.0,131.0,8425.0,3378.0,1081.0,11161.0,,29266.0,,,
56,2008,106150808, Kern,115 WEST E STREET,TEHACHAPI,93561,General Acute Care,District,,Standby,,NO,28,,4791.0,5163.0,,1550.0,1485.0,1386.0,1146.0,1218.0,1084.0,741.0,592.0,449.0,303.0,,53.0,446.0,1631.0,13.0,,357.0,7454.0,282.0,472.0,24.0,,,2.0,8893.0,,,3292.0,2519.0,33.0,776.0,,9954.0,,,
57,2008,106154101, Kern,3001 SILLECT AVENUE,BAKERSFIELD,93308,General Acute Care,Investor - Corporation,,Basic,,No,47,,2383.0,2965.0,,129.0,222.0,489.0,624.0,811.0,830.0,786.0,781.0,661.0,15.0,,42.0,306.0,1074.0,5.0,89.0,16.0,3816.0,57.0,246.0,35.0,6.0,,,4984.0,4.0,15.0,1103.0,2178.0,49.0,1497.0,,5348.0,,,
58,2008,106160702, Kings,1310 HANNA AVENUE,CORCORAN,93212,General Acute Care,District,,Standby,,NO,32,,2858.0,3369.0,,1326.0,975.0,992.0,825.0,747.0,476.0,256.0,158.0,100.0,370.0,2.0,12.0,357.0,4244.0,4.0,89.0,258.0,1263.0,71.0,9.0,8.0,,,1.0,6132.0,,2.0,3034.0,621.0,457.0,1281.0,,6227.0,,,
